sub,name,band,year,papers,cites_received
26,Gaze in Conversation & Groups,"Gaze, Eye Tracking & Multimodal Sensing",2024,13,64
26,Gaze in Conversation & Groups,"Gaze, Eye Tracking & Multimodal Sensing",2025,8,60
26,Gaze in Conversation & Groups,"Gaze, Eye Tracking & Multimodal Sensing",2026,1,34
27,Authentication & Passwords,"Gaze, Eye Tracking & Multimodal Sensing",2003,1,0
27,Authentication & Passwords,"Gaze, Eye Tracking & Multimodal Sensing",2006,1,0
27,Authentication & Passwords,"Gaze, Eye Tracking & Multimodal Sensing",2007,1,1
27,Authentication & Passwords,"Gaze, Eye Tracking & Multimodal Sensing",2008,2,1
27,Authentication & Passwords,"Gaze, Eye Tracking & Multimodal Sensing",2009,3,3
27,Authentication & Passwords,"Gaze, Eye Tracking & Multimodal Sensing",2010,7,7
27,Authentication & Passwords,"Gaze, Eye Tracking & Multimodal Sensing",2011,5,4
27,Authentication & Passwords,"Gaze, Eye Tracking & Multimodal Sensing",2012,6,16
27,Authentication & Passwords,"Gaze, Eye Tracking & Multimodal Sensing",2013,11,32
27,Authentication & Passwords,"Gaze, Eye Tracking & Multimodal Sensing",2014,15,52
27,Authentication & Passwords,"Gaze, Eye Tracking & Multimodal Sensing",2015,15,63
27,Authentication & Passwords,"Gaze, Eye Tracking & Multimodal Sensing",2016,14,79
27,Authentication & Passwords,"Gaze, Eye Tracking & Multimodal Sensing",2017,9,95
27,Authentication & Passwords,"Gaze, Eye Tracking & Multimodal Sensing",2018,13,96
27,Authentication & Passwords,"Gaze, Eye Tracking & Multimodal Sensing",2019,16,122
27,Authentication & Passwords,"Gaze, Eye Tracking & Multimodal Sensing",2020,8,95
27,Authentication & Passwords,"Gaze, Eye Tracking & Multimodal Sensing",2021,13,175
27,Authentication & Passwords,"Gaze, Eye Tracking & Multimodal Sensing",2022,8,75
27,Authentication & Passwords,"Gaze, Eye Tracking & Multimodal Sensing",2023,9,81
27,Authentication & Passwords,"Gaze, Eye Tracking & Multimodal Sensing",2024,17,105
27,Authentication & Passwords,"Gaze, Eye Tracking & Multimodal Sensing",2025,13,103
27,Authentication & Passwords,"Gaze, Eye Tracking & Multimodal Sensing",2026,13,101
28,Affect Recognition,"Gaze, Eye Tracking & Multimodal Sensing",2004,1,0
28,Affect Recognition,"Gaze, Eye Tracking & Multimodal Sensing",2006,0,1
28,Affect Recognition,"Gaze, Eye Tracking & Multimodal Sensing",2008,1,0
28,Affect Recognition,"Gaze, Eye Tracking & Multimodal Sensing",2009,1,1
28,Affect Recognition,"Gaze, Eye Tracking & Multimodal Sensing",2011,1,1
28,Affect Recognition,"Gaze, Eye Tracking & Multimodal Sensing",2012,10,9
28,Affect Recognition,"Gaze, Eye Tracking & Multimodal Sensing",2013,9,13
28,Affect Recognition,"Gaze, Eye Tracking & Multimodal Sensing",2014,10,37
28,Affect Recognition,"Gaze, Eye Tracking & Multimodal Sensing",2015,18,85
28,Affect Recognition,"Gaze, Eye Tracking & Multimodal Sensing",2016,22,84
28,Affect Recognition,"Gaze, Eye Tracking & Multimodal Sensing",2017,19,95
28,Affect Recognition,"Gaze, Eye Tracking & Multimodal Sensing",2018,21,74
28,Affect Recognition,"Gaze, Eye Tracking & Multimodal Sensing",2019,16,79
28,Affect Recognition,"Gaze, Eye Tracking & Multimodal Sensing",2020,23,98
28,Affect Recognition,"Gaze, Eye Tracking & Multimodal Sensing",2021,7,27
28,Affect Recognition,"Gaze, Eye Tracking & Multimodal Sensing",2022,8,42
28,Affect Recognition,"Gaze, Eye Tracking & Multimodal Sensing",2023,9,49
28,Affect Recognition,"Gaze, Eye Tracking & Multimodal Sensing",2024,2,18
28,Affect Recognition,"Gaze, Eye Tracking & Multimodal Sensing",2025,1,12
28,Affect Recognition,"Gaze, Eye Tracking & Multimodal Sensing",2026,1,8
29,Multimodal Sentiment & Speaking,"Gaze, Eye Tracking & Multimodal Sensing",2000,1,0
29,Multimodal Sentiment & Speaking,"Gaze, Eye Tracking & Multimodal Sensing",2002,1,0
29,Multimodal Sentiment & Speaking,"Gaze, Eye Tracking & Multimodal Sensing",2003,2,0
29,Multimodal Sentiment & Speaking,"Gaze, Eye Tracking & Multimodal Sensing",2004,2,2
29,Multimodal Sentiment & Speaking,"Gaze, Eye Tracking & Multimodal Sensing",2005,0,2
29,Multimodal Sentiment & Speaking,"Gaze, Eye Tracking & Multimodal Sensing",2006,0,1
29,Multimodal Sentiment & Speaking,"Gaze, Eye Tracking & Multimodal Sensing",2007,3,4
29,Multimodal Sentiment & Speaking,"Gaze, Eye Tracking & Multimodal Sensing",2008,1,1
29,Multimodal Sentiment & Speaking,"Gaze, Eye Tracking & Multimodal Sensing",2010,0,1
29,Multimodal Sentiment & Speaking,"Gaze, Eye Tracking & Multimodal Sensing",2011,5,3
29,Multimodal Sentiment & Speaking,"Gaze, Eye Tracking & Multimodal Sensing",2012,5,10
29,Multimodal Sentiment & Speaking,"Gaze, Eye Tracking & Multimodal Sensing",2013,8,18
29,Multimodal Sentiment & Speaking,"Gaze, Eye Tracking & Multimodal Sensing",2014,7,12
29,Multimodal Sentiment & Speaking,"Gaze, Eye Tracking & Multimodal Sensing",2015,22,42
29,Multimodal Sentiment & Speaking,"Gaze, Eye Tracking & Multimodal Sensing",2016,19,80
29,Multimodal Sentiment & Speaking,"Gaze, Eye Tracking & Multimodal Sensing",2017,13,62
29,Multimodal Sentiment & Speaking,"Gaze, Eye Tracking & Multimodal Sensing",2018,10,41
29,Multimodal Sentiment & Speaking,"Gaze, Eye Tracking & Multimodal Sensing",2019,7,35
29,Multimodal Sentiment & Speaking,"Gaze, Eye Tracking & Multimodal Sensing",2020,13,73
29,Multimodal Sentiment & Speaking,"Gaze, Eye Tracking & Multimodal Sensing",2021,14,66
29,Multimodal Sentiment & Speaking,"Gaze, Eye Tracking & Multimodal Sensing",2022,8,45
29,Multimodal Sentiment & Speaking,"Gaze, Eye Tracking & Multimodal Sensing",2023,7,40
29,Multimodal Sentiment & Speaking,"Gaze, Eye Tracking & Multimodal Sensing",2024,4,29
29,Multimodal Sentiment & Speaking,"Gaze, Eye Tracking & Multimodal Sensing",2025,10,67
29,Multimodal Sentiment & Speaking,"Gaze, Eye Tracking & Multimodal Sensing",2026,1,29
30,Fixation & Saccade Analysis,"Gaze, Eye Tracking & Multimodal Sensing",2000,2,1
30,Fixation & Saccade Analysis,"Gaze, Eye Tracking & Multimodal Sensing",2001,0,1
30,Fixation & Saccade Analysis,"Gaze, Eye Tracking & Multimodal Sensing",2002,0,2
30,Fixation & Saccade Analysis,"Gaze, Eye Tracking & Multimodal Sensing",2003,0,1
30,Fixation & Saccade Analysis,"Gaze, Eye Tracking & Multimodal Sensing",2004,0,1
30,Fixation & Saccade Analysis,"Gaze, Eye Tracking & Multimodal Sensing",2007,0,1
30,Fixation & Saccade Analysis,"Gaze, Eye Tracking & Multimodal Sensing",2008,2,4
30,Fixation & Saccade Analysis,"Gaze, Eye Tracking & Multimodal Sensing",2009,0,2
30,Fixation & Saccade Analysis,"Gaze, Eye Tracking & Multimodal Sensing",2010,2,8
30,Fixation & Saccade Analysis,"Gaze, Eye Tracking & Multimodal Sensing",2011,1,2
30,Fixation & Saccade Analysis,"Gaze, Eye Tracking & Multimodal Sensing",2012,3,9
30,Fixation & Saccade Analysis,"Gaze, Eye Tracking & Multimodal Sensing",2013,1,3
30,Fixation & Saccade Analysis,"Gaze, Eye Tracking & Multimodal Sensing",2014,12,17
30,Fixation & Saccade Analysis,"Gaze, Eye Tracking & Multimodal Sensing",2015,1,1
30,Fixation & Saccade Analysis,"Gaze, Eye Tracking & Multimodal Sensing",2016,9,22
30,Fixation & Saccade Analysis,"Gaze, Eye Tracking & Multimodal Sensing",2017,2,9
30,Fixation & Saccade Analysis,"Gaze, Eye Tracking & Multimodal Sensing",2018,12,20
30,Fixation & Saccade Analysis,"Gaze, Eye Tracking & Multimodal Sensing",2019,11,31
30,Fixation & Saccade Analysis,"Gaze, Eye Tracking & Multimodal Sensing",2020,4,16
30,Fixation & Saccade Analysis,"Gaze, Eye Tracking & Multimodal Sensing",2021,7,21
30,Fixation & Saccade Analysis,"Gaze, Eye Tracking & Multimodal Sensing",2022,16,41
30,Fixation & Saccade Analysis,"Gaze, Eye Tracking & Multimodal Sensing",2023,14,47
30,Fixation & Saccade Analysis,"Gaze, Eye Tracking & Multimodal Sensing",2024,13,61
30,Fixation & Saccade Analysis,"Gaze, Eye Tracking & Multimodal Sensing",2025,30,120
30,Fixation & Saccade Analysis,"Gaze, Eye Tracking & Multimodal Sensing",2026,11,52
31,Gaze Calibration & Datasets,"Gaze, Eye Tracking & Multimodal Sensing",2000,2,0
31,Gaze Calibration & Datasets,"Gaze, Eye Tracking & Multimodal Sensing",2002,1,1
31,Gaze Calibration & Datasets,"Gaze, Eye Tracking & Multimodal Sensing",2003,1,4
31,Gaze Calibration & Datasets,"Gaze, Eye Tracking & Multimodal Sensing",2004,4,5
31,Gaze Calibration & Datasets,"Gaze, Eye Tracking & Multimodal Sensing",2005,3,7
31,Gaze Calibration & Datasets,"Gaze, Eye Tracking & Multimodal Sensing",2006,2,7
31,Gaze Calibration & Datasets,"Gaze, Eye Tracking & Multimodal Sensing",2007,0,1
31,Gaze Calibration & Datasets,"Gaze, Eye Tracking & Multimodal Sensing",2008,3,10
31,Gaze Calibration & Datasets,"Gaze, Eye Tracking & Multimodal Sensing",2009,2,2
31,Gaze Calibration & Datasets,"Gaze, Eye Tracking & Multimodal Sensing",2010,2,11
31,Gaze Calibration & Datasets,"Gaze, Eye Tracking & Multimodal Sensing",2011,4,9
31,Gaze Calibration & Datasets,"Gaze, Eye Tracking & Multimodal Sensing",2012,11,24
31,Gaze Calibration & Datasets,"Gaze, Eye Tracking & Multimodal Sensing",2013,5,23
31,Gaze Calibration & Datasets,"Gaze, Eye Tracking & Multimodal Sensing",2014,8,23
31,Gaze Calibration & Datasets,"Gaze, Eye Tracking & Multimodal Sensing",2015,7,33
31,Gaze Calibration & Datasets,"Gaze, Eye Tracking & Multimodal Sensing",2016,9,90
31,Gaze Calibration & Datasets,"Gaze, Eye Tracking & Multimodal Sensing",2017,13,131
31,Gaze Calibration & Datasets,"Gaze, Eye Tracking & Multimodal Sensing",2018,18,223
31,Gaze Calibration & Datasets,"Gaze, Eye Tracking & Multimodal Sensing",2019,10,179
31,Gaze Calibration & Datasets,"Gaze, Eye Tracking & Multimodal Sensing",2020,4,121
31,Gaze Calibration & Datasets,"Gaze, Eye Tracking & Multimodal Sensing",2021,5,83
31,Gaze Calibration & Datasets,"Gaze, Eye Tracking & Multimodal Sensing",2022,8,125
31,Gaze Calibration & Datasets,"Gaze, Eye Tracking & Multimodal Sensing",2023,4,97
31,Gaze Calibration & Datasets,"Gaze, Eye Tracking & Multimodal Sensing",2024,6,88
31,Gaze Calibration & Datasets,"Gaze, Eye Tracking & Multimodal Sensing",2025,3,86
31,Gaze Calibration & Datasets,"Gaze, Eye Tracking & Multimodal Sensing",2026,5,46
32,Reading & Implicit Interest,"Gaze, Eye Tracking & Multimodal Sensing",1990,1,0
32,Reading & Implicit Interest,"Gaze, Eye Tracking & Multimodal Sensing",1992,0,1
32,Reading & Implicit Interest,"Gaze, Eye Tracking & Multimodal Sensing",1994,0,1
32,Reading & Implicit Interest,"Gaze, Eye Tracking & Multimodal Sensing",1996,0,1
32,Reading & Implicit Interest,"Gaze, Eye Tracking & Multimodal Sensing",1997,1,0
32,Reading & Implicit Interest,"Gaze, Eye Tracking & Multimodal Sensing",2000,8,9
32,Reading & Implicit Interest,"Gaze, Eye Tracking & Multimodal Sensing",2001,2,3
32,Reading & Implicit Interest,"Gaze, Eye Tracking & Multimodal Sensing",2002,6,10
32,Reading & Implicit Interest,"Gaze, Eye Tracking & Multimodal Sensing",2003,3,6
32,Reading & Implicit Interest,"Gaze, Eye Tracking & Multimodal Sensing",2004,4,13
32,Reading & Implicit Interest,"Gaze, Eye Tracking & Multimodal Sensing",2005,1,5
32,Reading & Implicit Interest,"Gaze, Eye Tracking & Multimodal Sensing",2006,14,18
32,Reading & Implicit Interest,"Gaze, Eye Tracking & Multimodal Sensing",2007,7,13
32,Reading & Implicit Interest,"Gaze, Eye Tracking & Multimodal Sensing",2008,5,12
32,Reading & Implicit Interest,"Gaze, Eye Tracking & Multimodal Sensing",2009,4,8
32,Reading & Implicit Interest,"Gaze, Eye Tracking & Multimodal Sensing",2010,6,17
32,Reading & Implicit Interest,"Gaze, Eye Tracking & Multimodal Sensing",2011,8,11
32,Reading & Implicit Interest,"Gaze, Eye Tracking & Multimodal Sensing",2012,16,38
32,Reading & Implicit Interest,"Gaze, Eye Tracking & Multimodal Sensing",2013,7,15
32,Reading & Implicit Interest,"Gaze, Eye Tracking & Multimodal Sensing",2014,18,35
32,Reading & Implicit Interest,"Gaze, Eye Tracking & Multimodal Sensing",2015,17,43
32,Reading & Implicit Interest,"Gaze, Eye Tracking & Multimodal Sensing",2016,11,57
32,Reading & Implicit Interest,"Gaze, Eye Tracking & Multimodal Sensing",2017,9,44
32,Reading & Implicit Interest,"Gaze, Eye Tracking & Multimodal Sensing",2018,22,84
32,Reading & Implicit Interest,"Gaze, Eye Tracking & Multimodal Sensing",2019,19,104
32,Reading & Implicit Interest,"Gaze, Eye Tracking & Multimodal Sensing",2020,12,89
32,Reading & Implicit Interest,"Gaze, Eye Tracking & Multimodal Sensing",2021,15,92
32,Reading & Implicit Interest,"Gaze, Eye Tracking & Multimodal Sensing",2022,21,104
32,Reading & Implicit Interest,"Gaze, Eye Tracking & Multimodal Sensing",2023,27,110
32,Reading & Implicit Interest,"Gaze, Eye Tracking & Multimodal Sensing",2024,11,78
32,Reading & Implicit Interest,"Gaze, Eye Tracking & Multimodal Sensing",2025,22,82
32,Reading & Implicit Interest,"Gaze, Eye Tracking & Multimodal Sensing",2026,10,55
33,Remote Collaboration & Telepresence,"Collaboration, Displays & Mixed Reality",1982,1,0
33,Remote Collaboration & Telepresence,"Collaboration, Displays & Mixed Reality",1983,1,1
33,Remote Collaboration & Telepresence,"Collaboration, Displays & Mixed Reality",1985,1,0
33,Remote Collaboration & Telepresence,"Collaboration, Displays & Mixed Reality",1986,3,2
33,Remote Collaboration & Telepresence,"Collaboration, Displays & Mixed Reality",1988,2,2
33,Remote Collaboration & Telepresence,"Collaboration, Displays & Mixed Reality",1989,0,2
33,Remote Collaboration & Telepresence,"Collaboration, Displays & Mixed Reality",1990,1,5
33,Remote Collaboration & Telepresence,"Collaboration, Displays & Mixed Reality",1991,3,3
33,Remote Collaboration & Telepresence,"Collaboration, Displays & Mixed Reality",1992,5,22
33,Remote Collaboration & Telepresence,"Collaboration, Displays & Mixed Reality",1994,2,11
33,Remote Collaboration & Telepresence,"Collaboration, Displays & Mixed Reality",1995,5,9
33,Remote Collaboration & Telepresence,"Collaboration, Displays & Mixed Reality",1996,8,19
33,Remote Collaboration & Telepresence,"Collaboration, Displays & Mixed Reality",1997,6,28
33,Remote Collaboration & Telepresence,"Collaboration, Displays & Mixed Reality",1998,10,41
33,Remote Collaboration & Telepresence,"Collaboration, Displays & Mixed Reality",1999,6,25
33,Remote Collaboration & Telepresence,"Collaboration, Displays & Mixed Reality",2000,8,49
33,Remote Collaboration & Telepresence,"Collaboration, Displays & Mixed Reality",2001,3,17
33,Remote Collaboration & Telepresence,"Collaboration, Displays & Mixed Reality",2002,13,37
33,Remote Collaboration & Telepresence,"Collaboration, Displays & Mixed Reality",2003,6,44
33,Remote Collaboration & Telepresence,"Collaboration, Displays & Mixed Reality",2004,11,80
33,Remote Collaboration & Telepresence,"Collaboration, Displays & Mixed Reality",2005,8,51
33,Remote Collaboration & Telepresence,"Collaboration, Displays & Mixed Reality",2006,10,73
33,Remote Collaboration & Telepresence,"Collaboration, Displays & Mixed Reality",2007,13,88
33,Remote Collaboration & Telepresence,"Collaboration, Displays & Mixed Reality",2008,15,60
33,Remote Collaboration & Telepresence,"Collaboration, Displays & Mixed Reality",2009,13,44
33,Remote Collaboration & Telepresence,"Collaboration, Displays & Mixed Reality",2010,13,95
33,Remote Collaboration & Telepresence,"Collaboration, Displays & Mixed Reality",2011,23,126
33,Remote Collaboration & Telepresence,"Collaboration, Displays & Mixed Reality",2012,26,144
33,Remote Collaboration & Telepresence,"Collaboration, Displays & Mixed Reality",2013,22,150
33,Remote Collaboration & Telepresence,"Collaboration, Displays & Mixed Reality",2014,24,182
33,Remote Collaboration & Telepresence,"Collaboration, Displays & Mixed Reality",2015,17,157
33,Remote Collaboration & Telepresence,"Collaboration, Displays & Mixed Reality",2016,34,233
33,Remote Collaboration & Telepresence,"Collaboration, Displays & Mixed Reality",2017,34,344
33,Remote Collaboration & Telepresence,"Collaboration, Displays & Mixed Reality",2018,39,367
33,Remote Collaboration & Telepresence,"Collaboration, Displays & Mixed Reality",2019,39,345
33,Remote Collaboration & Telepresence,"Collaboration, Displays & Mixed Reality",2020,18,231
33,Remote Collaboration & Telepresence,"Collaboration, Displays & Mixed Reality",2021,31,443
33,Remote Collaboration & Telepresence,"Collaboration, Displays & Mixed Reality",2022,29,489
33,Remote Collaboration & Telepresence,"Collaboration, Displays & Mixed Reality",2023,40,658
33,Remote Collaboration & Telepresence,"Collaboration, Displays & Mixed Reality",2024,38,619
33,Remote Collaboration & Telepresence,"Collaboration, Displays & Mixed Reality",2025,48,736
33,Remote Collaboration & Telepresence,"Collaboration, Displays & Mixed Reality",2026,24,364
34,CSCW Foundations,"Collaboration, Displays & Mixed Reality",1982,2,0
34,CSCW Foundations,"Collaboration, Displays & Mixed Reality",1983,1,0
34,CSCW Foundations,"Collaboration, Displays & Mixed Reality",1985,2,1
34,CSCW Foundations,"Collaboration, Displays & Mixed Reality",1986,24,11
34,CSCW Foundations,"Collaboration, Displays & Mixed Reality",1988,21,30
34,CSCW Foundations,"Collaboration, Displays & Mixed Reality",1989,9,18
34,CSCW Foundations,"Collaboration, Displays & Mixed Reality",1990,24,64
34,CSCW Foundations,"Collaboration, Displays & Mixed Reality",1991,12,40
34,CSCW Foundations,"Collaboration, Displays & Mixed Reality",1992,38,124
34,CSCW Foundations,"Collaboration, Displays & Mixed Reality",1993,2,11
34,CSCW Foundations,"Collaboration, Displays & Mixed Reality",1994,27,97
34,CSCW Foundations,"Collaboration, Displays & Mixed Reality",1995,21,71
34,CSCW Foundations,"Collaboration, Displays & Mixed Reality",1996,21,160
34,CSCW Foundations,"Collaboration, Displays & Mixed Reality",1997,38,159
34,CSCW Foundations,"Collaboration, Displays & Mixed Reality",1998,17,122
34,CSCW Foundations,"Collaboration, Displays & Mixed Reality",1999,28,137
34,CSCW Foundations,"Collaboration, Displays & Mixed Reality",2000,26,131
34,CSCW Foundations,"Collaboration, Displays & Mixed Reality",2001,21,89
34,CSCW Foundations,"Collaboration, Displays & Mixed Reality",2002,15,111
34,CSCW Foundations,"Collaboration, Displays & Mixed Reality",2003,14,140
34,CSCW Foundations,"Collaboration, Displays & Mixed Reality",2004,13,163
34,CSCW Foundations,"Collaboration, Displays & Mixed Reality",2005,16,121
34,CSCW Foundations,"Collaboration, Displays & Mixed Reality",2006,16,142
34,CSCW Foundations,"Collaboration, Displays & Mixed Reality",2007,19,134
34,CSCW Foundations,"Collaboration, Displays & Mixed Reality",2008,9,133
34,CSCW Foundations,"Collaboration, Displays & Mixed Reality",2009,10,99
34,CSCW Foundations,"Collaboration, Displays & Mixed Reality",2010,13,106
34,CSCW Foundations,"Collaboration, Displays & Mixed Reality",2011,15,129
34,CSCW Foundations,"Collaboration, Displays & Mixed Reality",2012,11,127
34,CSCW Foundations,"Collaboration, Displays & Mixed Reality",2013,7,90
34,CSCW Foundations,"Collaboration, Displays & Mixed Reality",2014,16,102
34,CSCW Foundations,"Collaboration, Displays & Mixed Reality",2015,7,131
34,CSCW Foundations,"Collaboration, Displays & Mixed Reality",2016,8,131
34,CSCW Foundations,"Collaboration, Displays & Mixed Reality",2017,6,147
34,CSCW Foundations,"Collaboration, Displays & Mixed Reality",2018,5,154
34,CSCW Foundations,"Collaboration, Displays & Mixed Reality",2019,3,140
34,CSCW Foundations,"Collaboration, Displays & Mixed Reality",2020,1,65
34,CSCW Foundations,"Collaboration, Displays & Mixed Reality",2021,3,146
34,CSCW Foundations,"Collaboration, Displays & Mixed Reality",2022,5,162
34,CSCW Foundations,"Collaboration, Displays & Mixed Reality",2023,7,183
34,CSCW Foundations,"Collaboration, Displays & Mixed Reality",2024,4,138
34,CSCW Foundations,"Collaboration, Displays & Mixed Reality",2025,5,213
34,CSCW Foundations,"Collaboration, Displays & Mixed Reality",2026,2,86
35,Cross-device & Large Displays,"Collaboration, Displays & Mixed Reality",1983,1,0
35,Cross-device & Large Displays,"Collaboration, Displays & Mixed Reality",1985,1,0
35,Cross-device & Large Displays,"Collaboration, Displays & Mixed Reality",1986,1,3
35,Cross-device & Large Displays,"Collaboration, Displays & Mixed Reality",1989,1,1
35,Cross-device & Large Displays,"Collaboration, Displays & Mixed Reality",1990,1,0
35,Cross-device & Large Displays,"Collaboration, Displays & Mixed Reality",1992,2,0
35,Cross-device & Large Displays,"Collaboration, Displays & Mixed Reality",1995,2,1
35,Cross-device & Large Displays,"Collaboration, Displays & Mixed Reality",1996,1,1
35,Cross-device & Large Displays,"Collaboration, Displays & Mixed Reality",1997,4,1
35,Cross-device & Large Displays,"Collaboration, Displays & Mixed Reality",1998,4,10
35,Cross-device & Large Displays,"Collaboration, Displays & Mixed Reality",1999,5,15
35,Cross-device & Large Displays,"Collaboration, Displays & Mixed Reality",2000,4,22
35,Cross-device & Large Displays,"Collaboration, Displays & Mixed Reality",2001,9,51
35,Cross-device & Large Displays,"Collaboration, Displays & Mixed Reality",2002,11,35
35,Cross-device & Large Displays,"Collaboration, Displays & Mixed Reality",2003,11,54
35,Cross-device & Large Displays,"Collaboration, Displays & Mixed Reality",2004,18,108
35,Cross-device & Large Displays,"Collaboration, Displays & Mixed Reality",2005,10,85
35,Cross-device & Large Displays,"Collaboration, Displays & Mixed Reality",2006,12,78
35,Cross-device & Large Displays,"Collaboration, Displays & Mixed Reality",2007,12,70
35,Cross-device & Large Displays,"Collaboration, Displays & Mixed Reality",2008,13,87
35,Cross-device & Large Displays,"Collaboration, Displays & Mixed Reality",2009,17,145
35,Cross-device & Large Displays,"Collaboration, Displays & Mixed Reality",2010,22,146
35,Cross-device & Large Displays,"Collaboration, Displays & Mixed Reality",2011,29,177
35,Cross-device & Large Displays,"Collaboration, Displays & Mixed Reality",2012,25,237
35,Cross-device & Large Displays,"Collaboration, Displays & Mixed Reality",2013,28,197
35,Cross-device & Large Displays,"Collaboration, Displays & Mixed Reality",2014,40,326
35,Cross-device & Large Displays,"Collaboration, Displays & Mixed Reality",2015,34,368
35,Cross-device & Large Displays,"Collaboration, Displays & Mixed Reality",2016,31,363
35,Cross-device & Large Displays,"Collaboration, Displays & Mixed Reality",2017,27,337
35,Cross-device & Large Displays,"Collaboration, Displays & Mixed Reality",2018,24,429
35,Cross-device & Large Displays,"Collaboration, Displays & Mixed Reality",2019,14,465
35,Cross-device & Large Displays,"Collaboration, Displays & Mixed Reality",2020,12,340
35,Cross-device & Large Displays,"Collaboration, Displays & Mixed Reality",2021,7,306
35,Cross-device & Large Displays,"Collaboration, Displays & Mixed Reality",2022,8,357
35,Cross-device & Large Displays,"Collaboration, Displays & Mixed Reality",2023,10,419
35,Cross-device & Large Displays,"Collaboration, Displays & Mixed Reality",2024,8,230
35,Cross-device & Large Displays,"Collaboration, Displays & Mixed Reality",2025,6,277
35,Cross-device & Large Displays,"Collaboration, Displays & Mixed Reality",2026,2,118
36,UI Toolkits & Automatic Generation,"Collaboration, Displays & Mixed Reality",1981,4,0
36,UI Toolkits & Automatic Generation,"Collaboration, Displays & Mixed Reality",1982,6,2
36,UI Toolkits & Automatic Generation,"Collaboration, Displays & Mixed Reality",1983,7,7
36,UI Toolkits & Automatic Generation,"Collaboration, Displays & Mixed Reality",1985,5,6
36,UI Toolkits & Automatic Generation,"Collaboration, Displays & Mixed Reality",1986,8,12
36,UI Toolkits & Automatic Generation,"Collaboration, Displays & Mixed Reality",1988,21,21
36,UI Toolkits & Automatic Generation,"Collaboration, Displays & Mixed Reality",1989,21,44
36,UI Toolkits & Automatic Generation,"Collaboration, Displays & Mixed Reality",1990,17,64
36,UI Toolkits & Automatic Generation,"Collaboration, Displays & Mixed Reality",1991,15,71
36,UI Toolkits & Automatic Generation,"Collaboration, Displays & Mixed Reality",1992,21,72
36,UI Toolkits & Automatic Generation,"Collaboration, Displays & Mixed Reality",1993,13,48
36,UI Toolkits & Automatic Generation,"Collaboration, Displays & Mixed Reality",1994,15,46
36,UI Toolkits & Automatic Generation,"Collaboration, Displays & Mixed Reality",1995,15,98
36,UI Toolkits & Automatic Generation,"Collaboration, Displays & Mixed Reality",1996,11,40
36,UI Toolkits & Automatic Generation,"Collaboration, Displays & Mixed Reality",1997,18,47
36,UI Toolkits & Automatic Generation,"Collaboration, Displays & Mixed Reality",1998,17,36
36,UI Toolkits & Automatic Generation,"Collaboration, Displays & Mixed Reality",1999,5,31
36,UI Toolkits & Automatic Generation,"Collaboration, Displays & Mixed Reality",2000,11,55
36,UI Toolkits & Automatic Generation,"Collaboration, Displays & Mixed Reality",2001,6,32
36,UI Toolkits & Automatic Generation,"Collaboration, Displays & Mixed Reality",2002,6,26
36,UI Toolkits & Automatic Generation,"Collaboration, Displays & Mixed Reality",2003,9,29
36,UI Toolkits & Automatic Generation,"Collaboration, Displays & Mixed Reality",2004,8,32
36,UI Toolkits & Automatic Generation,"Collaboration, Displays & Mixed Reality",2005,6,31
36,UI Toolkits & Automatic Generation,"Collaboration, Displays & Mixed Reality",2006,8,31
36,UI Toolkits & Automatic Generation,"Collaboration, Displays & Mixed Reality",2007,7,22
36,UI Toolkits & Automatic Generation,"Collaboration, Displays & Mixed Reality",2008,7,41
36,UI Toolkits & Automatic Generation,"Collaboration, Displays & Mixed Reality",2009,8,33
36,UI Toolkits & Automatic Generation,"Collaboration, Displays & Mixed Reality",2010,14,33
36,UI Toolkits & Automatic Generation,"Collaboration, Displays & Mixed Reality",2011,6,29
36,UI Toolkits & Automatic Generation,"Collaboration, Displays & Mixed Reality",2012,12,40
36,UI Toolkits & Automatic Generation,"Collaboration, Displays & Mixed Reality",2013,8,51
36,UI Toolkits & Automatic Generation,"Collaboration, Displays & Mixed Reality",2014,9,46
36,UI Toolkits & Automatic Generation,"Collaboration, Displays & Mixed Reality",2015,7,26
36,UI Toolkits & Automatic Generation,"Collaboration, Displays & Mixed Reality",2016,5,26
36,UI Toolkits & Automatic Generation,"Collaboration, Displays & Mixed Reality",2017,4,33
36,UI Toolkits & Automatic Generation,"Collaboration, Displays & Mixed Reality",2018,4,26
36,UI Toolkits & Automatic Generation,"Collaboration, Displays & Mixed Reality",2019,4,39
36,UI Toolkits & Automatic Generation,"Collaboration, Displays & Mixed Reality",2020,3,39
36,UI Toolkits & Automatic Generation,"Collaboration, Displays & Mixed Reality",2021,2,38
36,UI Toolkits & Automatic Generation,"Collaboration, Displays & Mixed Reality",2022,1,21
36,UI Toolkits & Automatic Generation,"Collaboration, Displays & Mixed Reality",2023,0,19
36,UI Toolkits & Automatic Generation,"Collaboration, Displays & Mixed Reality",2024,2,48
36,UI Toolkits & Automatic Generation,"Collaboration, Displays & Mixed Reality",2025,2,35
36,UI Toolkits & Automatic Generation,"Collaboration, Displays & Mixed Reality",2026,0,14
37,AR Authoring & Assembly,"Collaboration, Displays & Mixed Reality",1995,1,0
37,AR Authoring & Assembly,"Collaboration, Displays & Mixed Reality",2000,1,0
37,AR Authoring & Assembly,"Collaboration, Displays & Mixed Reality",2001,3,0
37,AR Authoring & Assembly,"Collaboration, Displays & Mixed Reality",2002,3,5
