sub,name,band,year,papers,cites_received
27,Women's Health & Menstrual Tracking,Accessibility & Assistive Tech,2014,1,6
27,Women's Health & Menstrual Tracking,Accessibility & Assistive Tech,2015,4,12
27,Women's Health & Menstrual Tracking,Accessibility & Assistive Tech,2016,3,18
27,Women's Health & Menstrual Tracking,Accessibility & Assistive Tech,2017,5,31
27,Women's Health & Menstrual Tracking,Accessibility & Assistive Tech,2018,6,46
27,Women's Health & Menstrual Tracking,Accessibility & Assistive Tech,2019,12,97
27,Women's Health & Menstrual Tracking,Accessibility & Assistive Tech,2020,17,193
27,Women's Health & Menstrual Tracking,Accessibility & Assistive Tech,2021,15,252
27,Women's Health & Menstrual Tracking,Accessibility & Assistive Tech,2022,17,218
27,Women's Health & Menstrual Tracking,Accessibility & Assistive Tech,2023,20,295
27,Women's Health & Menstrual Tracking,Accessibility & Assistive Tech,2024,36,519
27,Women's Health & Menstrual Tracking,Accessibility & Assistive Tech,2025,33,654
27,Women's Health & Menstrual Tracking,Accessibility & Assistive Tech,2026,32,546
28,Blind Access to VR,Accessibility & Assistive Tech,1998,1,0
28,Blind Access to VR,Accessibility & Assistive Tech,2002,1,3
28,Blind Access to VR,Accessibility & Assistive Tech,2005,0,1
28,Blind Access to VR,Accessibility & Assistive Tech,2006,1,0
28,Blind Access to VR,Accessibility & Assistive Tech,2007,1,1
28,Blind Access to VR,Accessibility & Assistive Tech,2008,5,2
28,Blind Access to VR,Accessibility & Assistive Tech,2009,3,7
28,Blind Access to VR,Accessibility & Assistive Tech,2010,2,5
28,Blind Access to VR,Accessibility & Assistive Tech,2011,2,2
28,Blind Access to VR,Accessibility & Assistive Tech,2012,1,2
28,Blind Access to VR,Accessibility & Assistive Tech,2013,4,7
28,Blind Access to VR,Accessibility & Assistive Tech,2014,1,8
28,Blind Access to VR,Accessibility & Assistive Tech,2015,1,7
28,Blind Access to VR,Accessibility & Assistive Tech,2016,2,2
28,Blind Access to VR,Accessibility & Assistive Tech,2017,4,23
28,Blind Access to VR,Accessibility & Assistive Tech,2018,6,29
28,Blind Access to VR,Accessibility & Assistive Tech,2019,7,25
28,Blind Access to VR,Accessibility & Assistive Tech,2020,8,62
28,Blind Access to VR,Accessibility & Assistive Tech,2021,10,86
28,Blind Access to VR,Accessibility & Assistive Tech,2022,4,69
28,Blind Access to VR,Accessibility & Assistive Tech,2023,8,79
28,Blind Access to VR,Accessibility & Assistive Tech,2024,13,156
28,Blind Access to VR,Accessibility & Assistive Tech,2025,23,246
28,Blind Access to VR,Accessibility & Assistive Tech,2026,5,72
29,AAC & Aphasia,Accessibility & Assistive Tech,1994,1,0
29,AAC & Aphasia,Accessibility & Assistive Tech,1997,1,1
29,AAC & Aphasia,Accessibility & Assistive Tech,2000,1,0
29,AAC & Aphasia,Accessibility & Assistive Tech,2002,1,1
29,AAC & Aphasia,Accessibility & Assistive Tech,2003,1,2
29,AAC & Aphasia,Accessibility & Assistive Tech,2004,1,0
29,AAC & Aphasia,Accessibility & Assistive Tech,2005,2,3
29,AAC & Aphasia,Accessibility & Assistive Tech,2006,1,4
29,AAC & Aphasia,Accessibility & Assistive Tech,2007,1,5
29,AAC & Aphasia,Accessibility & Assistive Tech,2008,0,5
29,AAC & Aphasia,Accessibility & Assistive Tech,2009,3,9
29,AAC & Aphasia,Accessibility & Assistive Tech,2010,4,9
29,AAC & Aphasia,Accessibility & Assistive Tech,2011,7,9
29,AAC & Aphasia,Accessibility & Assistive Tech,2012,4,12
29,AAC & Aphasia,Accessibility & Assistive Tech,2013,5,12
29,AAC & Aphasia,Accessibility & Assistive Tech,2014,3,2
29,AAC & Aphasia,Accessibility & Assistive Tech,2015,2,12
29,AAC & Aphasia,Accessibility & Assistive Tech,2016,2,16
29,AAC & Aphasia,Accessibility & Assistive Tech,2017,8,26
29,AAC & Aphasia,Accessibility & Assistive Tech,2018,8,24
29,AAC & Aphasia,Accessibility & Assistive Tech,2019,3,15
29,AAC & Aphasia,Accessibility & Assistive Tech,2020,12,67
29,AAC & Aphasia,Accessibility & Assistive Tech,2021,8,65
29,AAC & Aphasia,Accessibility & Assistive Tech,2022,6,85
29,AAC & Aphasia,Accessibility & Assistive Tech,2023,4,73
29,AAC & Aphasia,Accessibility & Assistive Tech,2024,12,140
29,AAC & Aphasia,Accessibility & Assistive Tech,2025,13,225
29,AAC & Aphasia,Accessibility & Assistive Tech,2026,4,74
30,Low-vision Accessibility,Accessibility & Assistive Tech,1981,1,0
30,Low-vision Accessibility,Accessibility & Assistive Tech,2005,2,0
30,Low-vision Accessibility,Accessibility & Assistive Tech,2006,1,1
30,Low-vision Accessibility,Accessibility & Assistive Tech,2007,3,2
30,Low-vision Accessibility,Accessibility & Assistive Tech,2009,3,1
30,Low-vision Accessibility,Accessibility & Assistive Tech,2010,3,5
30,Low-vision Accessibility,Accessibility & Assistive Tech,2011,1,5
30,Low-vision Accessibility,Accessibility & Assistive Tech,2012,5,8
30,Low-vision Accessibility,Accessibility & Assistive Tech,2013,1,1
30,Low-vision Accessibility,Accessibility & Assistive Tech,2014,3,9
30,Low-vision Accessibility,Accessibility & Assistive Tech,2015,4,16
30,Low-vision Accessibility,Accessibility & Assistive Tech,2016,3,18
30,Low-vision Accessibility,Accessibility & Assistive Tech,2017,3,12
30,Low-vision Accessibility,Accessibility & Assistive Tech,2018,5,21
30,Low-vision Accessibility,Accessibility & Assistive Tech,2019,10,43
30,Low-vision Accessibility,Accessibility & Assistive Tech,2020,1,19
30,Low-vision Accessibility,Accessibility & Assistive Tech,2021,8,77
30,Low-vision Accessibility,Accessibility & Assistive Tech,2022,13,109
30,Low-vision Accessibility,Accessibility & Assistive Tech,2023,10,88
30,Low-vision Accessibility,Accessibility & Assistive Tech,2024,8,106
30,Low-vision Accessibility,Accessibility & Assistive Tech,2025,15,142
30,Low-vision Accessibility,Accessibility & Assistive Tech,2026,4,45
31,Assistive Technology & Dyslexia,Accessibility & Assistive Tech,1998,1,0
31,Assistive Technology & Dyslexia,Accessibility & Assistive Tech,2002,1,0
31,Assistive Technology & Dyslexia,Accessibility & Assistive Tech,2005,3,0
31,Assistive Technology & Dyslexia,Accessibility & Assistive Tech,2006,1,2
31,Assistive Technology & Dyslexia,Accessibility & Assistive Tech,2007,4,8
31,Assistive Technology & Dyslexia,Accessibility & Assistive Tech,2008,2,8
31,Assistive Technology & Dyslexia,Accessibility & Assistive Tech,2009,2,7
31,Assistive Technology & Dyslexia,Accessibility & Assistive Tech,2010,0,7
31,Assistive Technology & Dyslexia,Accessibility & Assistive Tech,2011,4,7
31,Assistive Technology & Dyslexia,Accessibility & Assistive Tech,2012,2,8
31,Assistive Technology & Dyslexia,Accessibility & Assistive Tech,2013,6,10
31,Assistive Technology & Dyslexia,Accessibility & Assistive Tech,2014,7,17
31,Assistive Technology & Dyslexia,Accessibility & Assistive Tech,2015,8,26
31,Assistive Technology & Dyslexia,Accessibility & Assistive Tech,2016,9,63
31,Assistive Technology & Dyslexia,Accessibility & Assistive Tech,2017,7,55
31,Assistive Technology & Dyslexia,Accessibility & Assistive Tech,2018,4,45
31,Assistive Technology & Dyslexia,Accessibility & Assistive Tech,2019,8,98
31,Assistive Technology & Dyslexia,Accessibility & Assistive Tech,2020,10,71
31,Assistive Technology & Dyslexia,Accessibility & Assistive Tech,2021,9,121
31,Assistive Technology & Dyslexia,Accessibility & Assistive Tech,2022,14,170
31,Assistive Technology & Dyslexia,Accessibility & Assistive Tech,2023,12,169
31,Assistive Technology & Dyslexia,Accessibility & Assistive Tech,2024,6,157
31,Assistive Technology & Dyslexia,Accessibility & Assistive Tech,2025,15,257
31,Assistive Technology & Dyslexia,Accessibility & Assistive Tech,2026,4,134
32,Location Sharing & Privacy,Privacy & Security,2002,1,0
32,Location Sharing & Privacy,Privacy & Security,2004,2,0
32,Location Sharing & Privacy,Privacy & Security,2005,6,5
32,Location Sharing & Privacy,Privacy & Security,2006,9,32
32,Location Sharing & Privacy,Privacy & Security,2007,2,19
32,Location Sharing & Privacy,Privacy & Security,2008,3,25
32,Location Sharing & Privacy,Privacy & Security,2009,3,21
32,Location Sharing & Privacy,Privacy & Security,2010,8,45
32,Location Sharing & Privacy,Privacy & Security,2011,12,61
32,Location Sharing & Privacy,Privacy & Security,2012,15,63
32,Location Sharing & Privacy,Privacy & Security,2013,10,85
32,Location Sharing & Privacy,Privacy & Security,2014,10,72
32,Location Sharing & Privacy,Privacy & Security,2015,8,76
32,Location Sharing & Privacy,Privacy & Security,2016,11,55
32,Location Sharing & Privacy,Privacy & Security,2017,7,68
32,Location Sharing & Privacy,Privacy & Security,2018,2,63
32,Location Sharing & Privacy,Privacy & Security,2019,4,60
32,Location Sharing & Privacy,Privacy & Security,2020,3,52
32,Location Sharing & Privacy,Privacy & Security,2021,3,65
32,Location Sharing & Privacy,Privacy & Security,2022,0,49
32,Location Sharing & Privacy,Privacy & Security,2023,0,31
32,Location Sharing & Privacy,Privacy & Security,2024,3,45
32,Location Sharing & Privacy,Privacy & Security,2025,0,32
32,Location Sharing & Privacy,Privacy & Security,2026,1,21
33,Smart-home Privacy,Privacy & Security,2002,1,0
33,Smart-home Privacy,Privacy & Security,2005,1,0
33,Smart-home Privacy,Privacy & Security,2006,0,1
33,Smart-home Privacy,Privacy & Security,2007,1,1
33,Smart-home Privacy,Privacy & Security,2008,2,0
33,Smart-home Privacy,Privacy & Security,2009,0,3
33,Smart-home Privacy,Privacy & Security,2010,0,1
33,Smart-home Privacy,Privacy & Security,2011,1,2
33,Smart-home Privacy,Privacy & Security,2012,2,6
33,Smart-home Privacy,Privacy & Security,2013,0,5
33,Smart-home Privacy,Privacy & Security,2014,1,3
33,Smart-home Privacy,Privacy & Security,2015,1,10
33,Smart-home Privacy,Privacy & Security,2016,1,5
33,Smart-home Privacy,Privacy & Security,2017,2,9
33,Smart-home Privacy,Privacy & Security,2018,5,30
33,Smart-home Privacy,Privacy & Security,2019,8,38
33,Smart-home Privacy,Privacy & Security,2020,11,90
33,Smart-home Privacy,Privacy & Security,2021,15,156
33,Smart-home Privacy,Privacy & Security,2022,14,169
33,Smart-home Privacy,Privacy & Security,2023,9,208
33,Smart-home Privacy,Privacy & Security,2024,17,264
33,Smart-home Privacy,Privacy & Security,2025,15,320
33,Smart-home Privacy,Privacy & Security,2026,10,252
34,Dark Patterns,Privacy & Security,2012,2,0
34,Dark Patterns,Privacy & Security,2014,2,0
34,Dark Patterns,Privacy & Security,2015,1,0
34,Dark Patterns,Privacy & Security,2016,0,2
34,Dark Patterns,Privacy & Security,2017,1,5
34,Dark Patterns,Privacy & Security,2018,3,8
34,Dark Patterns,Privacy & Security,2019,3,16
34,Dark Patterns,Privacy & Security,2020,6,35
34,Dark Patterns,Privacy & Security,2021,9,85
34,Dark Patterns,Privacy & Security,2022,6,87
34,Dark Patterns,Privacy & Security,2023,15,135
34,Dark Patterns,Privacy & Security,2024,19,250
34,Dark Patterns,Privacy & Security,2025,17,299
34,Dark Patterns,Privacy & Security,2026,14,210
35,Usable Security & Phishing,Privacy & Security,1982,1,0
35,Usable Security & Phishing,Privacy & Security,1983,4,0
35,Usable Security & Phishing,Privacy & Security,1985,1,0
35,Usable Security & Phishing,Privacy & Security,1986,2,4
35,Usable Security & Phishing,Privacy & Security,1988,4,6
35,Usable Security & Phishing,Privacy & Security,1989,2,6
35,Usable Security & Phishing,Privacy & Security,1990,3,2
35,Usable Security & Phishing,Privacy & Security,1991,4,6
35,Usable Security & Phishing,Privacy & Security,1992,7,26
35,Usable Security & Phishing,Privacy & Security,1993,1,5
35,Usable Security & Phishing,Privacy & Security,1994,4,12
35,Usable Security & Phishing,Privacy & Security,1995,1,12
35,Usable Security & Phishing,Privacy & Security,1996,4,8
35,Usable Security & Phishing,Privacy & Security,1997,3,8
35,Usable Security & Phishing,Privacy & Security,1998,1,2
35,Usable Security & Phishing,Privacy & Security,1999,0,3
35,Usable Security & Phishing,Privacy & Security,2000,3,6
35,Usable Security & Phishing,Privacy & Security,2001,2,0
35,Usable Security & Phishing,Privacy & Security,2002,1,5
35,Usable Security & Phishing,Privacy & Security,2003,3,4
35,Usable Security & Phishing,Privacy & Security,2004,5,7
35,Usable Security & Phishing,Privacy & Security,2005,2,11
35,Usable Security & Phishing,Privacy & Security,2006,13,25
35,Usable Security & Phishing,Privacy & Security,2007,9,18
35,Usable Security & Phishing,Privacy & Security,2008,12,39
35,Usable Security & Phishing,Privacy & Security,2009,9,27
35,Usable Security & Phishing,Privacy & Security,2010,12,35
35,Usable Security & Phishing,Privacy & Security,2011,20,66
35,Usable Security & Phishing,Privacy & Security,2012,13,55
35,Usable Security & Phishing,Privacy & Security,2013,17,49
35,Usable Security & Phishing,Privacy & Security,2014,19,70
35,Usable Security & Phishing,Privacy & Security,2015,24,99
35,Usable Security & Phishing,Privacy & Security,2016,24,112
35,Usable Security & Phishing,Privacy & Security,2017,23,151
35,Usable Security & Phishing,Privacy & Security,2018,32,205
35,Usable Security & Phishing,Privacy & Security,2019,22,217
35,Usable Security & Phishing,Privacy & Security,2020,25,247
35,Usable Security & Phishing,Privacy & Security,2021,35,389
35,Usable Security & Phishing,Privacy & Security,2022,26,288
35,Usable Security & Phishing,Privacy & Security,2023,43,378
35,Usable Security & Phishing,Privacy & Security,2024,38,457
35,Usable Security & Phishing,Privacy & Security,2025,43,523
35,Usable Security & Phishing,Privacy & Security,2026,42,427
36,Design Research & Art,Design Research & Practice,1986,1,0
36,Design Research & Art,Design Research & Practice,1988,1,1
36,Design Research & Art,Design Research & Practice,1989,4,2
36,Design Research & Art,Design Research & Practice,1990,2,8
36,Design Research & Art,Design Research & Practice,1991,0,2
36,Design Research & Art,Design Research & Practice,1992,2,5
36,Design Research & Art,Design Research & Practice,1994,3,1
36,Design Research & Art,Design Research & Practice,1995,2,6
36,Design Research & Art,Design Research & Practice,1996,0,3
36,Design Research & Art,Design Research & Practice,1997,2,2
36,Design Research & Art,Design Research & Practice,1999,1,0
36,Design Research & Art,Design Research & Practice,2000,7,10
36,Design Research & Art,Design Research & Practice,2001,0,3
36,Design Research & Art,Design Research & Practice,2002,4,9
36,Design Research & Art,Design Research & Practice,2003,2,7
36,Design Research & Art,Design Research & Practice,2004,5,19
36,Design Research & Art,Design Research & Practice,2005,2,11
36,Design Research & Art,Design Research & Practice,2006,8,47
36,Design Research & Art,Design Research & Practice,2007,6,34
36,Design Research & Art,Design Research & Practice,2008,9,81
36,Design Research & Art,Design Research & Practice,2009,5,52
36,Design Research & Art,Design Research & Practice,2010,8,86
36,Design Research & Art,Design Research & Practice,2011,5,57
36,Design Research & Art,Design Research & Practice,2012,26,156
36,Design Research & Art,Design Research & Practice,2013,12,110
36,Design Research & Art,Design Research & Practice,2014,23,216
36,Design Research & Art,Design Research & Practice,2015,9,150
36,Design Research & Art,Design Research & Practice,2016,31,301
36,Design Research & Art,Design Research & Practice,2017,32,421
36,Design Research & Art,Design Research & Practice,2018,28,461
36,Design Research & Art,Design Research & Practice,2019,35,621
36,Design Research & Art,Design Research & Practice,2020,38,710
36,Design Research & Art,Design Research & Practice,2021,27,789
36,Design Research & Art,Design Research & Practice,2022,28,811
36,Design Research & Art,Design Research & Practice,2023,31,920
36,Design Research & Art,Design Research & Practice,2024,42,1105
36,Design Research & Art,Design Research & Practice,2025,37,1264
36,Design Research & Art,Design Research & Practice,2026,35,1206
37,Bodily Play & Spectator Experience,Design Research & Practice,1994,1,0
37,Bodily Play & Spectator Experience,Design Research & Practice,1996,1,0
37,Bodily Play & Spectator Experience,Design Research & Practice,2000,1,0
37,Bodily Play & Spectator Experience,Design Research & Practice,2001,1,0
37,Bodily Play & Spectator Experience,Design Research & Practice,2002,5,5
37,Bodily Play & Spectator Experience,Design Research & Practice,2003,3,6
37,Bodily Play & Spectator Experience,Design Research & Practice,2004,5,19
37,Bodily Play & Spectator Experience,Design Research & Practice,2005,6,21
37,Bodily Play & Spectator Experience,Design Research & Practice,2006,9,54
37,Bodily Play & Spectator Experience,Design Research & Practice,2007,9,28
37,Bodily Play & Spectator Experience,Design Research & Practice,2008,13,57
37,Bodily Play & Spectator Experience,Design Research & Practice,2009,11,56
37,Bodily Play & Spectator Experience,Design Research & Practice,2010,14,48
37,Bodily Play & Spectator Experience,Design Research & Practice,2011,10,68
37,Bodily Play & Spectator Experience,Design Research & Practice,2012,24,97
37,Bodily Play & Spectator Experience,Design Research & Practice,2013,16,98
37,Bodily Play & Spectator Experience,Design Research & Practice,2014,32,167
37,Bodily Play & Spectator Experience,Design Research & Practice,2015,29,195
37,Bodily Play & Spectator Experience,Design Research & Practice,2016,24,233
37,Bodily Play & Spectator Experience,Design Research & Practice,2017,31,339
37,Bodily Play & Spectator Experience,Design Research & Practice,2018,21,238
37,Bodily Play & Spectator Experience,Design Research & Practice,2019,24,314
37,Bodily Play & Spectator Experience,Design Research & Practice,2020,30,333
37,Bodily Play & Spectator Experience,Design Research & Practice,2021,19,404
37,Bodily Play & Spectator Experience,Design Research & Practice,2022,14,356
37,Bodily Play & Spectator Experience,Design Research & Practice,2023,14,369
37,Bodily Play & Spectator Experience,Design Research & Practice,2024,20,414
37,Bodily Play & Spectator Experience,Design Research & Practice,2025,19,347
37,Bodily Play & Spectator Experience,Design Research & Practice,2026,11,288
38,"Body, Movement & Soma Design",Design Research & Practice,1983,1,0
38,"Body, Movement & Soma Design",Design Research & Practice,1986,1,1
38,"Body, Movement & Soma Design",Design Research & Practice,1990,1,0
38,"Body, Movement & Soma Design",Design Research & Practice,1994,1,0
38,"Body, Movement & Soma Design",Design Research & Practice,1996,1,2
38,"Body, Movement & Soma Design",Design Research & Practice,1997,0,2
38,"Body, Movement & Soma Design",Design Research & Practice,1998,0,2
38,"Body, Movement & Soma Design",Design Research & Practice,2000,2,1
38,"Body, Movement & Soma Design",Design Research & Practice,2002,2,5
38,"Body, Movement & Soma Design",Design Research & Practice,2003,1,2
38,"Body, Movement & Soma Design",Design Research & Practice,2004,5,3
38,"Body, Movement & Soma Design",Design Research & Practice,2005,0,4
38,"Body, Movement & Soma Design",Design Research & Practice,2006,0,8
38,"Body, Movement & Soma Design",Design Research & Practice,2007,4,8
38,"Body, Movement & Soma Design",Design Research & Practice,2008,8,21
38,"Body, Movement & Soma Design",Design Research & Practice,2009,3,8
38,"Body, Movement & Soma Design",Design Research & Practice,2010,7,22
38,"Body, Movement & Soma Design",Design Research & Practice,2011,3,23
38,"Body, Movement & Soma Design",Design Research & Practice,2012,6,41
38,"Body, Movement & Soma Design",Design Research & Practice,2013,13,33
38,"Body, Movement & Soma Design",Design Research & Practice,2014,14,66
38,"Body, Movement & Soma Design",Design Research & Practice,2015,6,42
38,"Body, Movement & Soma Design",Design Research & Practice,2016,15,90
38,"Body, Movement & Soma Design",Design Research & Practice,2017,15,138
38,"Body, Movement & Soma Design",Design Research & Practice,2018,19,115
38,"Body, Movement & Soma Design",Design Research & Practice,2019,28,245
38,"Body, Movement & Soma Design",Design Research & Practice,2020,31,269
38,"Body, Movement & Soma Design",Design Research & Practice,2021,45,519
38,"Body, Movement & Soma Design",Design Research & Practice,2022,27,513
38,"Body, Movement & Soma Design",Design Research & Practice,2023,42,742
38,"Body, Movement & Soma Design",Design Research & Practice,2024,61,1077
38,"Body, Movement & Soma Design",Design Research & Practice,2025,42,1041
38,"Body, Movement & Soma Design",Design Research & Practice,2026,39,948
39,Memory & Reminiscence,Design Research & Practice,1996,1,0
39,Memory & Reminiscence,Design Research & Practice,1997,2,1
39,Memory & Reminiscence,Design Research & Practice,1999,1,3
39,Memory & Reminiscence,Design Research & Practice,2000,2,2
39,Memory & Reminiscence,Design Research & Practice,2001,2,0
39,Memory & Reminiscence,Design Research & Practice,2002,4,13
39,Memory & Reminiscence,Design Research & Practice,2003,4,16
39,Memory & Reminiscence,Design Research & Practice,2004,9,33
39,Memory & Reminiscence,Design Research & Practice,2005,5,26
39,Memory & Reminiscence,Design Research & Practice,2006,11,66
39,Memory & Reminiscence,Design Research & Practice,2007,10,54
39,Memory & Reminiscence,Design Research & Practice,2008,15,110
39,Memory & Reminiscence,Design Research & Practice,2009,17,100
39,Memory & Reminiscence,Design Research & Practice,2010,22,150
39,Memory & Reminiscence,Design Research & Practice,2011,14,120
39,Memory & Reminiscence,Design Research & Practice,2012,19,198
39,Memory & Reminiscence,Design Research & Practice,2013,14,167
39,Memory & Reminiscence,Design Research & Practice,2014,24,249
39,Memory & Reminiscence,Design Research & Practice,2015,12,216
39,Memory & Reminiscence,Design Research & Practice,2016,25,410
39,Memory & Reminiscence,Design Research & Practice,2017,15,274
39,Memory & Reminiscence,Design Research & Practice,2018,23,442
39,Memory & Reminiscence,Design Research & Practice,2019,23,440
39,Memory & Reminiscence,Design Research & Practice,2020,16,362
39,Memory & Reminiscence,Design Research & Practice,2021,12,433
39,Memory & Reminiscence,Design Research & Practice,2022,8,338
39,Memory & Reminiscence,Design Research & Practice,2023,21,602
39,Memory & Reminiscence,Design Research & Practice,2024,21,572
39,Memory & Reminiscence,Design Research & Practice,2025,29,709
39,Memory & Reminiscence,Design Research & Practice,2026,26,702
40,More-than-human Design,Design Research & Practice,1997,3,1
40,More-than-human Design,Design Research & Practice,1998,1,0
40,More-than-human Design,Design Research & Practice,2000,0,1
40,More-than-human Design,Design Research & Practice,2004,2,0
40,More-than-human Design,Design Research & Practice,2005,1,1
40,More-than-human Design,Design Research & Practice,2006,0,1
40,More-than-human Design,Design Research & Practice,2008,3,0
40,More-than-human Design,Design Research & Practice,2010,2,2
40,More-than-human Design,Design Research & Practice,2011,5,6
40,More-than-human Design,Design Research & Practice,2012,4,11
40,More-than-human Design,Design Research & Practice,2013,6,11
40,More-than-human Design,Design Research & Practice,2014,9,24
40,More-than-human Design,Design Research & Practice,2015,16,34
40,More-than-human Design,Design Research & Practice,2016,6,23
40,More-than-human Design,Design Research & Practice,2017,9,58
40,More-than-human Design,Design Research & Practice,2018,11,43
40,More-than-human Design,Design Research & Practice,2019,14,66
40,More-than-human Design,Design Research & Practice,2020,19,99
40,More-than-human Design,Design Research & Practice,2021,16,144
40,More-than-human Design,Design Research & Practice,2022,21,249
40,More-than-human Design,Design Research & Practice,2023,41,468
40,More-than-human Design,Design Research & Practice,2024,45,627
40,More-than-human Design,Design Research & Practice,2025,52,928
40,More-than-human Design,Design Research & Practice,2026,43,734
41,Sustainable HCI,Design Research & Practice,2004,1,0
41,Sustainable HCI,Design Research & Practice,2005,1,0
41,Sustainable HCI,Design Research & Practice,2006,1,1
41,Sustainable HCI,Design Research & Practice,2007,2,4
41,Sustainable HCI,Design Research & Practice,2008,8,13
41,Sustainable HCI,Design Research & Practice,2009,10,36
41,Sustainable HCI,Design Research & Practice,2010,25,84
41,Sustainable HCI,Design Research & Practice,2011,13,92
41,Sustainable HCI,Design Research & Practice,2012,21,187
41,Sustainable HCI,Design Research & Practice,2013,30,290
41,Sustainable HCI,Design Research & Practice,2014,25,250
41,Sustainable HCI,Design Research & Practice,2015,19,211
41,Sustainable HCI,Design Research & Practice,2016,23,295
41,Sustainable HCI,Design Research & Practice,2017,15,270
41,Sustainable HCI,Design Research & Practice,2018,22,454
41,Sustainable HCI,Design Research & Practice,2019,12,298
41,Sustainable HCI,Design Research & Practice,2020,16,253
41,Sustainable HCI,Design Research & Practice,2021,8,273
41,Sustainable HCI,Design Research & Practice,2022,13,290
41,Sustainable HCI,Design Research & Practice,2023,17,473
41,Sustainable HCI,Design Research & Practice,2024,14,344
41,Sustainable HCI,Design Research & Practice,2025,23,443
41,Sustainable HCI,Design Research & Practice,2026,13,298
42,Human-Food Interaction,Design Research & Practice,2002,1,0
42,Human-Food Interaction,Design Research & Practice,2005,1,0
42,Human-Food Interaction,Design Research & Practice,2006,1,0
42,Human-Food Interaction,Design Research & Practice,2007,0,1
42,Human-Food Interaction,Design Research & Practice,2008,1,1
42,Human-Food Interaction,Design Research & Practice,2009,0,3
42,Human-Food Interaction,Design Research & Practice,2010,3,3
42,Human-Food Interaction,Design Research & Practice,2011,6,6
42,Human-Food Interaction,Design Research & Practice,2012,6,10
42,Human-Food Interaction,Design Research & Practice,2013,4,15
42,Human-Food Interaction,Design Research & Practice,2014,5,23
42,Human-Food Interaction,Design Research & Practice,2015,4,22
42,Human-Food Interaction,Design Research & Practice,2016,7,38
42,Human-Food Interaction,Design Research & Practice,2017,6,36
42,Human-Food Interaction,Design Research & Practice,2018,6,65
42,Human-Food Interaction,Design Research & Practice,2019,8,72
42,Human-Food Interaction,Design Research & Practice,2020,13,125
42,Human-Food Interaction,Design Research & Practice,2021,9,134
42,Human-Food Interaction,Design Research & Practice,2022,11,189
42,Human-Food Interaction,Design Research & Practice,2023,11,187
42,Human-Food Interaction,Design Research & Practice,2024,12,199
42,Human-Food Interaction,Design Research & Practice,2025,9,175
42,Human-Food Interaction,Design Research & Practice,2026,13,218
43,Materials & Craft in HCI,Design Research & Practice,1998,1,0
43,Materials & Craft in HCI,Design Research & Practice,1999,0,1
43,Materials & Craft in HCI,Design Research & Practice,2000,1,0
43,Materials & Craft in HCI,Design Research & Practice,2001,0,1
43,Materials & Craft in HCI,Design Research & Practice,2002,2,1
43,Materials & Craft in HCI,Design Research & Practice,2003,1,2
43,Materials & Craft in HCI,Design Research & Practice,2004,2,4
43,Materials & Craft in HCI,Design Research & Practice,2005,0,1
43,Materials & Craft in HCI,Design Research & Practice,2006,1,3
43,Materials & Craft in HCI,Design Research & Practice,2007,3,5
43,Materials & Craft in HCI,Design Research & Practice,2008,1,10
43,Materials & Craft in HCI,Design Research & Practice,2009,2,5
43,Materials & Craft in HCI,Design Research & Practice,2010,4,13
43,Materials & Craft in HCI,Design Research & Practice,2011,4,14
43,Materials & Craft in HCI,Design Research & Practice,2012,11,33
43,Materials & Craft in HCI,Design Research & Practice,2013,8,53
43,Materials & Craft in HCI,Design Research & Practice,2014,9,72
43,Materials & Craft in HCI,Design Research & Practice,2015,6,64
43,Materials & Craft in HCI,Design Research & Practice,2016,9,86
43,Materials & Craft in HCI,Design Research & Practice,2017,7,97
43,Materials & Craft in HCI,Design Research & Practice,2018,5,90
43,Materials & Craft in HCI,Design Research & Practice,2019,8,100
43,Materials & Craft in HCI,Design Research & Practice,2020,3,113
43,Materials & Craft in HCI,Design Research & Practice,2021,3,114
43,Materials & Craft in HCI,Design Research & Practice,2022,4,141
43,Materials & Craft in HCI,Design Research & Practice,2023,2,166
43,Materials & Craft in HCI,Design Research & Practice,2024,3,145
43,Materials & Craft in HCI,Design Research & Practice,2025,5,120
43,Materials & Craft in HCI,Design Research & Practice,2026,5,101
44,Data Physicalization,Design Research & Practice,2010,1,0
44,Data Physicalization,Design Research & Practice,2013,3,0
44,Data Physicalization,Design Research & Practice,2014,2,4
44,Data Physicalization,Design Research & Practice,2015,7,21
44,Data Physicalization,Design Research & Practice,2016,6,34
44,Data Physicalization,Design Research & Practice,2017,7,41
44,Data Physicalization,Design Research & Practice,2018,2,50
44,Data Physicalization,Design Research & Practice,2019,3,46
44,Data Physicalization,Design Research & Practice,2020,2,65
44,Data Physicalization,Design Research & Practice,2021,4,65
44,Data Physicalization,Design Research & Practice,2022,8,82
44,Data Physicalization,Design Research & Practice,2023,6,113
44,Data Physicalization,Design Research & Practice,2024,13,197
44,Data Physicalization,Design Research & Practice,2025,12,205
44,Data Physicalization,Design Research & Practice,2026,14,163
45,Smart Home Automation,Design Research & Practice,1985,1,0
45,Smart Home Automation,Design Research & Practice,1986,1,1
45,Smart Home Automation,Design Research & Practice,1997,1,0
45,Smart Home Automation,Design Research & Practice,1999,1,0
45,Smart Home Automation,Design Research & Practice,2000,2,1
45,Smart Home Automation,Design Research & Practice,2001,1,1
45,Smart Home Automation,Design Research & Practice,2002,0,1
45,Smart Home Automation,Design Research & Practice,2003,2,4
