sub,name,band,year,papers,cites_received
32,Reading & Implicit Interest,"Gaze, Eye Tracking & Multimodal Sensing",2015,3,1
32,Reading & Implicit Interest,"Gaze, Eye Tracking & Multimodal Sensing",2016,5,12
32,Reading & Implicit Interest,"Gaze, Eye Tracking & Multimodal Sensing",2017,1,5
32,Reading & Implicit Interest,"Gaze, Eye Tracking & Multimodal Sensing",2018,2,2
32,Reading & Implicit Interest,"Gaze, Eye Tracking & Multimodal Sensing",2019,1,5
32,Reading & Implicit Interest,"Gaze, Eye Tracking & Multimodal Sensing",2020,0,7
32,Reading & Implicit Interest,"Gaze, Eye Tracking & Multimodal Sensing",2021,1,6
32,Reading & Implicit Interest,"Gaze, Eye Tracking & Multimodal Sensing",2022,0,4
32,Reading & Implicit Interest,"Gaze, Eye Tracking & Multimodal Sensing",2023,4,7
32,Reading & Implicit Interest,"Gaze, Eye Tracking & Multimodal Sensing",2024,1,16
32,Reading & Implicit Interest,"Gaze, Eye Tracking & Multimodal Sensing",2025,3,13
32,Reading & Implicit Interest,"Gaze, Eye Tracking & Multimodal Sensing",2026,1,12
33,Remote Collaboration & Telepresence,"Collaboration, Displays & Mixed Reality",1982,1,0
33,Remote Collaboration & Telepresence,"Collaboration, Displays & Mixed Reality",1983,1,1
33,Remote Collaboration & Telepresence,"Collaboration, Displays & Mixed Reality",1985,1,0
33,Remote Collaboration & Telepresence,"Collaboration, Displays & Mixed Reality",1986,2,2
33,Remote Collaboration & Telepresence,"Collaboration, Displays & Mixed Reality",1990,1,0
33,Remote Collaboration & Telepresence,"Collaboration, Displays & Mixed Reality",1991,3,3
33,Remote Collaboration & Telepresence,"Collaboration, Displays & Mixed Reality",1992,5,9
33,Remote Collaboration & Telepresence,"Collaboration, Displays & Mixed Reality",1994,0,1
33,Remote Collaboration & Telepresence,"Collaboration, Displays & Mixed Reality",1995,2,5
33,Remote Collaboration & Telepresence,"Collaboration, Displays & Mixed Reality",1996,2,4
33,Remote Collaboration & Telepresence,"Collaboration, Displays & Mixed Reality",1997,1,3
33,Remote Collaboration & Telepresence,"Collaboration, Displays & Mixed Reality",1998,2,8
33,Remote Collaboration & Telepresence,"Collaboration, Displays & Mixed Reality",1999,2,5
33,Remote Collaboration & Telepresence,"Collaboration, Displays & Mixed Reality",2000,2,10
33,Remote Collaboration & Telepresence,"Collaboration, Displays & Mixed Reality",2001,2,5
33,Remote Collaboration & Telepresence,"Collaboration, Displays & Mixed Reality",2002,2,6
33,Remote Collaboration & Telepresence,"Collaboration, Displays & Mixed Reality",2003,3,9
33,Remote Collaboration & Telepresence,"Collaboration, Displays & Mixed Reality",2004,2,7
33,Remote Collaboration & Telepresence,"Collaboration, Displays & Mixed Reality",2005,2,12
33,Remote Collaboration & Telepresence,"Collaboration, Displays & Mixed Reality",2006,5,8
33,Remote Collaboration & Telepresence,"Collaboration, Displays & Mixed Reality",2007,6,27
33,Remote Collaboration & Telepresence,"Collaboration, Displays & Mixed Reality",2008,3,7
33,Remote Collaboration & Telepresence,"Collaboration, Displays & Mixed Reality",2009,9,20
33,Remote Collaboration & Telepresence,"Collaboration, Displays & Mixed Reality",2010,3,22
33,Remote Collaboration & Telepresence,"Collaboration, Displays & Mixed Reality",2011,5,24
33,Remote Collaboration & Telepresence,"Collaboration, Displays & Mixed Reality",2012,7,25
33,Remote Collaboration & Telepresence,"Collaboration, Displays & Mixed Reality",2013,6,32
33,Remote Collaboration & Telepresence,"Collaboration, Displays & Mixed Reality",2014,4,46
33,Remote Collaboration & Telepresence,"Collaboration, Displays & Mixed Reality",2015,7,36
33,Remote Collaboration & Telepresence,"Collaboration, Displays & Mixed Reality",2016,9,45
33,Remote Collaboration & Telepresence,"Collaboration, Displays & Mixed Reality",2017,9,68
33,Remote Collaboration & Telepresence,"Collaboration, Displays & Mixed Reality",2018,7,59
33,Remote Collaboration & Telepresence,"Collaboration, Displays & Mixed Reality",2019,12,74
33,Remote Collaboration & Telepresence,"Collaboration, Displays & Mixed Reality",2020,7,57
33,Remote Collaboration & Telepresence,"Collaboration, Displays & Mixed Reality",2021,10,81
33,Remote Collaboration & Telepresence,"Collaboration, Displays & Mixed Reality",2022,4,59
33,Remote Collaboration & Telepresence,"Collaboration, Displays & Mixed Reality",2023,17,186
33,Remote Collaboration & Telepresence,"Collaboration, Displays & Mixed Reality",2024,11,120
33,Remote Collaboration & Telepresence,"Collaboration, Displays & Mixed Reality",2025,13,154
33,Remote Collaboration & Telepresence,"Collaboration, Displays & Mixed Reality",2026,16,135
34,CSCW Foundations,"Collaboration, Displays & Mixed Reality",1982,2,0
34,CSCW Foundations,"Collaboration, Displays & Mixed Reality",1983,1,0
34,CSCW Foundations,"Collaboration, Displays & Mixed Reality",1985,2,1
34,CSCW Foundations,"Collaboration, Displays & Mixed Reality",1986,7,7
34,CSCW Foundations,"Collaboration, Displays & Mixed Reality",1988,5,0
34,CSCW Foundations,"Collaboration, Displays & Mixed Reality",1989,9,8
34,CSCW Foundations,"Collaboration, Displays & Mixed Reality",1990,8,15
34,CSCW Foundations,"Collaboration, Displays & Mixed Reality",1991,12,21
34,CSCW Foundations,"Collaboration, Displays & Mixed Reality",1992,14,27
34,CSCW Foundations,"Collaboration, Displays & Mixed Reality",1994,7,8
34,CSCW Foundations,"Collaboration, Displays & Mixed Reality",1995,8,15
34,CSCW Foundations,"Collaboration, Displays & Mixed Reality",1996,2,10
34,CSCW Foundations,"Collaboration, Displays & Mixed Reality",1997,6,9
34,CSCW Foundations,"Collaboration, Displays & Mixed Reality",1998,5,12
34,CSCW Foundations,"Collaboration, Displays & Mixed Reality",1999,1,7
34,CSCW Foundations,"Collaboration, Displays & Mixed Reality",2000,6,8
34,CSCW Foundations,"Collaboration, Displays & Mixed Reality",2001,3,17
34,CSCW Foundations,"Collaboration, Displays & Mixed Reality",2002,4,9
34,CSCW Foundations,"Collaboration, Displays & Mixed Reality",2003,1,9
34,CSCW Foundations,"Collaboration, Displays & Mixed Reality",2004,3,12
34,CSCW Foundations,"Collaboration, Displays & Mixed Reality",2005,1,5
34,CSCW Foundations,"Collaboration, Displays & Mixed Reality",2006,1,10
34,CSCW Foundations,"Collaboration, Displays & Mixed Reality",2007,4,17
34,CSCW Foundations,"Collaboration, Displays & Mixed Reality",2008,2,12
34,CSCW Foundations,"Collaboration, Displays & Mixed Reality",2009,2,14
34,CSCW Foundations,"Collaboration, Displays & Mixed Reality",2010,2,7
34,CSCW Foundations,"Collaboration, Displays & Mixed Reality",2011,5,15
34,CSCW Foundations,"Collaboration, Displays & Mixed Reality",2012,2,8
34,CSCW Foundations,"Collaboration, Displays & Mixed Reality",2013,2,8
34,CSCW Foundations,"Collaboration, Displays & Mixed Reality",2014,2,3
34,CSCW Foundations,"Collaboration, Displays & Mixed Reality",2015,1,3
34,CSCW Foundations,"Collaboration, Displays & Mixed Reality",2016,0,11
34,CSCW Foundations,"Collaboration, Displays & Mixed Reality",2017,0,7
34,CSCW Foundations,"Collaboration, Displays & Mixed Reality",2018,2,14
34,CSCW Foundations,"Collaboration, Displays & Mixed Reality",2019,1,6
34,CSCW Foundations,"Collaboration, Displays & Mixed Reality",2020,0,7
34,CSCW Foundations,"Collaboration, Displays & Mixed Reality",2021,1,11
34,CSCW Foundations,"Collaboration, Displays & Mixed Reality",2022,1,11
34,CSCW Foundations,"Collaboration, Displays & Mixed Reality",2023,2,23
34,CSCW Foundations,"Collaboration, Displays & Mixed Reality",2024,0,12
34,CSCW Foundations,"Collaboration, Displays & Mixed Reality",2025,0,13
34,CSCW Foundations,"Collaboration, Displays & Mixed Reality",2026,2,11
35,Cross-device & Large Displays,"Collaboration, Displays & Mixed Reality",1983,1,0
35,Cross-device & Large Displays,"Collaboration, Displays & Mixed Reality",1985,1,0
35,Cross-device & Large Displays,"Collaboration, Displays & Mixed Reality",1986,1,3
35,Cross-device & Large Displays,"Collaboration, Displays & Mixed Reality",1989,1,0
35,Cross-device & Large Displays,"Collaboration, Displays & Mixed Reality",1992,2,0
35,Cross-device & Large Displays,"Collaboration, Displays & Mixed Reality",1996,1,0
35,Cross-device & Large Displays,"Collaboration, Displays & Mixed Reality",1998,1,2
35,Cross-device & Large Displays,"Collaboration, Displays & Mixed Reality",1999,4,4
35,Cross-device & Large Displays,"Collaboration, Displays & Mixed Reality",2000,1,3
35,Cross-device & Large Displays,"Collaboration, Displays & Mixed Reality",2001,1,7
35,Cross-device & Large Displays,"Collaboration, Displays & Mixed Reality",2002,1,3
35,Cross-device & Large Displays,"Collaboration, Displays & Mixed Reality",2003,4,13
35,Cross-device & Large Displays,"Collaboration, Displays & Mixed Reality",2004,3,10
35,Cross-device & Large Displays,"Collaboration, Displays & Mixed Reality",2005,4,16
35,Cross-device & Large Displays,"Collaboration, Displays & Mixed Reality",2006,4,9
35,Cross-device & Large Displays,"Collaboration, Displays & Mixed Reality",2007,4,14
35,Cross-device & Large Displays,"Collaboration, Displays & Mixed Reality",2008,5,15
35,Cross-device & Large Displays,"Collaboration, Displays & Mixed Reality",2009,3,21
35,Cross-device & Large Displays,"Collaboration, Displays & Mixed Reality",2010,5,31
35,Cross-device & Large Displays,"Collaboration, Displays & Mixed Reality",2011,7,36
35,Cross-device & Large Displays,"Collaboration, Displays & Mixed Reality",2012,6,23
35,Cross-device & Large Displays,"Collaboration, Displays & Mixed Reality",2013,5,24
35,Cross-device & Large Displays,"Collaboration, Displays & Mixed Reality",2014,8,38
35,Cross-device & Large Displays,"Collaboration, Displays & Mixed Reality",2015,5,52
35,Cross-device & Large Displays,"Collaboration, Displays & Mixed Reality",2016,10,80
35,Cross-device & Large Displays,"Collaboration, Displays & Mixed Reality",2017,7,71
35,Cross-device & Large Displays,"Collaboration, Displays & Mixed Reality",2018,10,104
35,Cross-device & Large Displays,"Collaboration, Displays & Mixed Reality",2019,3,103
35,Cross-device & Large Displays,"Collaboration, Displays & Mixed Reality",2020,8,108
35,Cross-device & Large Displays,"Collaboration, Displays & Mixed Reality",2021,0,45
35,Cross-device & Large Displays,"Collaboration, Displays & Mixed Reality",2022,1,66
35,Cross-device & Large Displays,"Collaboration, Displays & Mixed Reality",2023,4,98
35,Cross-device & Large Displays,"Collaboration, Displays & Mixed Reality",2024,1,55
35,Cross-device & Large Displays,"Collaboration, Displays & Mixed Reality",2025,3,78
35,Cross-device & Large Displays,"Collaboration, Displays & Mixed Reality",2026,1,46
36,UI Toolkits & Automatic Generation,"Collaboration, Displays & Mixed Reality",1981,4,0
36,UI Toolkits & Automatic Generation,"Collaboration, Displays & Mixed Reality",1982,6,2
36,UI Toolkits & Automatic Generation,"Collaboration, Displays & Mixed Reality",1983,7,7
36,UI Toolkits & Automatic Generation,"Collaboration, Displays & Mixed Reality",1985,5,6
36,UI Toolkits & Automatic Generation,"Collaboration, Displays & Mixed Reality",1986,8,12
36,UI Toolkits & Automatic Generation,"Collaboration, Displays & Mixed Reality",1988,8,2
36,UI Toolkits & Automatic Generation,"Collaboration, Displays & Mixed Reality",1989,11,11
36,UI Toolkits & Automatic Generation,"Collaboration, Displays & Mixed Reality",1990,5,8
36,UI Toolkits & Automatic Generation,"Collaboration, Displays & Mixed Reality",1991,8,17
36,UI Toolkits & Automatic Generation,"Collaboration, Displays & Mixed Reality",1992,13,19
36,UI Toolkits & Automatic Generation,"Collaboration, Displays & Mixed Reality",1994,7,14
36,UI Toolkits & Automatic Generation,"Collaboration, Displays & Mixed Reality",1995,7,17
36,UI Toolkits & Automatic Generation,"Collaboration, Displays & Mixed Reality",1996,4,4
36,UI Toolkits & Automatic Generation,"Collaboration, Displays & Mixed Reality",1997,1,3
36,UI Toolkits & Automatic Generation,"Collaboration, Displays & Mixed Reality",1998,3,5
36,UI Toolkits & Automatic Generation,"Collaboration, Displays & Mixed Reality",1999,3,6
36,UI Toolkits & Automatic Generation,"Collaboration, Displays & Mixed Reality",2000,0,2
36,UI Toolkits & Automatic Generation,"Collaboration, Displays & Mixed Reality",2001,0,2
36,UI Toolkits & Automatic Generation,"Collaboration, Displays & Mixed Reality",2002,0,1
36,UI Toolkits & Automatic Generation,"Collaboration, Displays & Mixed Reality",2003,0,1
36,UI Toolkits & Automatic Generation,"Collaboration, Displays & Mixed Reality",2004,0,2
36,UI Toolkits & Automatic Generation,"Collaboration, Displays & Mixed Reality",2005,0,4
36,UI Toolkits & Automatic Generation,"Collaboration, Displays & Mixed Reality",2006,0,4
36,UI Toolkits & Automatic Generation,"Collaboration, Displays & Mixed Reality",2007,0,3
36,UI Toolkits & Automatic Generation,"Collaboration, Displays & Mixed Reality",2008,2,5
36,UI Toolkits & Automatic Generation,"Collaboration, Displays & Mixed Reality",2011,0,2
36,UI Toolkits & Automatic Generation,"Collaboration, Displays & Mixed Reality",2012,0,2
36,UI Toolkits & Automatic Generation,"Collaboration, Displays & Mixed Reality",2013,1,4
36,UI Toolkits & Automatic Generation,"Collaboration, Displays & Mixed Reality",2014,1,3
36,UI Toolkits & Automatic Generation,"Collaboration, Displays & Mixed Reality",2015,0,2
36,UI Toolkits & Automatic Generation,"Collaboration, Displays & Mixed Reality",2016,0,1
36,UI Toolkits & Automatic Generation,"Collaboration, Displays & Mixed Reality",2017,0,4
36,UI Toolkits & Automatic Generation,"Collaboration, Displays & Mixed Reality",2018,0,2
36,UI Toolkits & Automatic Generation,"Collaboration, Displays & Mixed Reality",2019,1,3
36,UI Toolkits & Automatic Generation,"Collaboration, Displays & Mixed Reality",2020,1,7
36,UI Toolkits & Automatic Generation,"Collaboration, Displays & Mixed Reality",2021,0,5
36,UI Toolkits & Automatic Generation,"Collaboration, Displays & Mixed Reality",2023,0,5
36,UI Toolkits & Automatic Generation,"Collaboration, Displays & Mixed Reality",2024,0,11
36,UI Toolkits & Automatic Generation,"Collaboration, Displays & Mixed Reality",2025,1,7
36,UI Toolkits & Automatic Generation,"Collaboration, Displays & Mixed Reality",2026,0,4
37,AR Authoring & Assembly,"Collaboration, Displays & Mixed Reality",1995,1,0
37,AR Authoring & Assembly,"Collaboration, Displays & Mixed Reality",2000,1,0
37,AR Authoring & Assembly,"Collaboration, Displays & Mixed Reality",2002,0,1
37,AR Authoring & Assembly,"Collaboration, Displays & Mixed Reality",2003,1,0
37,AR Authoring & Assembly,"Collaboration, Displays & Mixed Reality",2004,1,0
37,AR Authoring & Assembly,"Collaboration, Displays & Mixed Reality",2005,0,1
37,AR Authoring & Assembly,"Collaboration, Displays & Mixed Reality",2006,1,0
37,AR Authoring & Assembly,"Collaboration, Displays & Mixed Reality",2007,2,1
37,AR Authoring & Assembly,"Collaboration, Displays & Mixed Reality",2008,1,2
37,AR Authoring & Assembly,"Collaboration, Displays & Mixed Reality",2009,0,1
37,AR Authoring & Assembly,"Collaboration, Displays & Mixed Reality",2010,1,1
37,AR Authoring & Assembly,"Collaboration, Displays & Mixed Reality",2011,1,3
37,AR Authoring & Assembly,"Collaboration, Displays & Mixed Reality",2012,2,2
37,AR Authoring & Assembly,"Collaboration, Displays & Mixed Reality",2013,3,5
37,AR Authoring & Assembly,"Collaboration, Displays & Mixed Reality",2014,3,7
37,AR Authoring & Assembly,"Collaboration, Displays & Mixed Reality",2015,4,9
37,AR Authoring & Assembly,"Collaboration, Displays & Mixed Reality",2016,1,10
37,AR Authoring & Assembly,"Collaboration, Displays & Mixed Reality",2017,4,13
37,AR Authoring & Assembly,"Collaboration, Displays & Mixed Reality",2018,3,13
37,AR Authoring & Assembly,"Collaboration, Displays & Mixed Reality",2019,6,15
37,AR Authoring & Assembly,"Collaboration, Displays & Mixed Reality",2020,14,31
37,AR Authoring & Assembly,"Collaboration, Displays & Mixed Reality",2021,11,35
37,AR Authoring & Assembly,"Collaboration, Displays & Mixed Reality",2022,7,60
37,AR Authoring & Assembly,"Collaboration, Displays & Mixed Reality",2023,7,85
37,AR Authoring & Assembly,"Collaboration, Displays & Mixed Reality",2024,14,99
37,AR Authoring & Assembly,"Collaboration, Displays & Mixed Reality",2025,13,127
37,AR Authoring & Assembly,"Collaboration, Displays & Mixed Reality",2026,15,90
38,Tabletop Collaboration,"Collaboration, Displays & Mixed Reality",1986,1,0
38,Tabletop Collaboration,"Collaboration, Displays & Mixed Reality",1990,1,0
38,Tabletop Collaboration,"Collaboration, Displays & Mixed Reality",1991,1,0
38,Tabletop Collaboration,"Collaboration, Displays & Mixed Reality",1992,2,1
38,Tabletop Collaboration,"Collaboration, Displays & Mixed Reality",1994,0,1
38,Tabletop Collaboration,"Collaboration, Displays & Mixed Reality",1995,1,0
38,Tabletop Collaboration,"Collaboration, Displays & Mixed Reality",1997,1,0
38,Tabletop Collaboration,"Collaboration, Displays & Mixed Reality",1999,1,2
38,Tabletop Collaboration,"Collaboration, Displays & Mixed Reality",2000,1,2
38,Tabletop Collaboration,"Collaboration, Displays & Mixed Reality",2001,1,4
38,Tabletop Collaboration,"Collaboration, Displays & Mixed Reality",2003,0,1
38,Tabletop Collaboration,"Collaboration, Displays & Mixed Reality",2004,2,6
38,Tabletop Collaboration,"Collaboration, Displays & Mixed Reality",2005,0,2
38,Tabletop Collaboration,"Collaboration, Displays & Mixed Reality",2006,5,8
38,Tabletop Collaboration,"Collaboration, Displays & Mixed Reality",2007,4,12
38,Tabletop Collaboration,"Collaboration, Displays & Mixed Reality",2008,6,13
38,Tabletop Collaboration,"Collaboration, Displays & Mixed Reality",2009,8,22
38,Tabletop Collaboration,"Collaboration, Displays & Mixed Reality",2010,1,14
38,Tabletop Collaboration,"Collaboration, Displays & Mixed Reality",2011,3,23
38,Tabletop Collaboration,"Collaboration, Displays & Mixed Reality",2012,7,23
38,Tabletop Collaboration,"Collaboration, Displays & Mixed Reality",2013,5,18
38,Tabletop Collaboration,"Collaboration, Displays & Mixed Reality",2014,5,21
38,Tabletop Collaboration,"Collaboration, Displays & Mixed Reality",2015,1,8
38,Tabletop Collaboration,"Collaboration, Displays & Mixed Reality",2016,2,20
38,Tabletop Collaboration,"Collaboration, Displays & Mixed Reality",2017,3,25
38,Tabletop Collaboration,"Collaboration, Displays & Mixed Reality",2018,3,30
38,Tabletop Collaboration,"Collaboration, Displays & Mixed Reality",2019,2,12
38,Tabletop Collaboration,"Collaboration, Displays & Mixed Reality",2020,1,16
38,Tabletop Collaboration,"Collaboration, Displays & Mixed Reality",2021,1,18
38,Tabletop Collaboration,"Collaboration, Displays & Mixed Reality",2022,0,15
38,Tabletop Collaboration,"Collaboration, Displays & Mixed Reality",2023,1,20
38,Tabletop Collaboration,"Collaboration, Displays & Mixed Reality",2024,0,16
38,Tabletop Collaboration,"Collaboration, Displays & Mixed Reality",2025,0,13
38,Tabletop Collaboration,"Collaboration, Displays & Mixed Reality",2026,0,12
39,Public & Ambient Displays,"Collaboration, Displays & Mixed Reality",1990,1,0
39,Public & Ambient Displays,"Collaboration, Displays & Mixed Reality",1995,0,1
39,Public & Ambient Displays,"Collaboration, Displays & Mixed Reality",1998,1,0
39,Public & Ambient Displays,"Collaboration, Displays & Mixed Reality",2000,1,1
39,Public & Ambient Displays,"Collaboration, Displays & Mixed Reality",2001,1,0
39,Public & Ambient Displays,"Collaboration, Displays & Mixed Reality",2002,2,1
39,Public & Ambient Displays,"Collaboration, Displays & Mixed Reality",2003,2,2
39,Public & Ambient Displays,"Collaboration, Displays & Mixed Reality",2004,2,4
39,Public & Ambient Displays,"Collaboration, Displays & Mixed Reality",2005,1,3
39,Public & Ambient Displays,"Collaboration, Displays & Mixed Reality",2006,0,7
39,Public & Ambient Displays,"Collaboration, Displays & Mixed Reality",2008,2,3
39,Public & Ambient Displays,"Collaboration, Displays & Mixed Reality",2009,2,4
39,Public & Ambient Displays,"Collaboration, Displays & Mixed Reality",2010,4,2
39,Public & Ambient Displays,"Collaboration, Displays & Mixed Reality",2011,4,13
39,Public & Ambient Displays,"Collaboration, Displays & Mixed Reality",2012,4,21
39,Public & Ambient Displays,"Collaboration, Displays & Mixed Reality",2013,8,31
39,Public & Ambient Displays,"Collaboration, Displays & Mixed Reality",2014,6,23
39,Public & Ambient Displays,"Collaboration, Displays & Mixed Reality",2015,4,20
39,Public & Ambient Displays,"Collaboration, Displays & Mixed Reality",2016,5,30
39,Public & Ambient Displays,"Collaboration, Displays & Mixed Reality",2017,5,37
39,Public & Ambient Displays,"Collaboration, Displays & Mixed Reality",2018,6,30
39,Public & Ambient Displays,"Collaboration, Displays & Mixed Reality",2019,2,17
39,Public & Ambient Displays,"Collaboration, Displays & Mixed Reality",2020,5,55
39,Public & Ambient Displays,"Collaboration, Displays & Mixed Reality",2021,1,17
39,Public & Ambient Displays,"Collaboration, Displays & Mixed Reality",2022,4,32
39,Public & Ambient Displays,"Collaboration, Displays & Mixed Reality",2023,3,37
39,Public & Ambient Displays,"Collaboration, Displays & Mixed Reality",2024,0,17
39,Public & Ambient Displays,"Collaboration, Displays & Mixed Reality",2025,0,19
39,Public & Ambient Displays,"Collaboration, Displays & Mixed Reality",2026,1,23
40,Real-time Groupware,"Collaboration, Displays & Mixed Reality",1982,1,0
40,Real-time Groupware,"Collaboration, Displays & Mixed Reality",1983,1,1
40,Real-time Groupware,"Collaboration, Displays & Mixed Reality",1988,1,0
40,Real-time Groupware,"Collaboration, Displays & Mixed Reality",1989,1,0
40,Real-time Groupware,"Collaboration, Displays & Mixed Reality",1990,2,0
40,Real-time Groupware,"Collaboration, Displays & Mixed Reality",1991,1,2
40,Real-time Groupware,"Collaboration, Displays & Mixed Reality",1992,3,0
40,Real-time Groupware,"Collaboration, Displays & Mixed Reality",1994,0,2
40,Real-time Groupware,"Collaboration, Displays & Mixed Reality",1995,1,1
40,Real-time Groupware,"Collaboration, Displays & Mixed Reality",1997,3,1
40,Real-time Groupware,"Collaboration, Displays & Mixed Reality",1998,1,1
40,Real-time Groupware,"Collaboration, Displays & Mixed Reality",1999,0,1
40,Real-time Groupware,"Collaboration, Displays & Mixed Reality",2001,0,1
40,Real-time Groupware,"Collaboration, Displays & Mixed Reality",2002,1,1
40,Real-time Groupware,"Collaboration, Displays & Mixed Reality",2004,1,1
40,Real-time Groupware,"Collaboration, Displays & Mixed Reality",2006,1,1
40,Real-time Groupware,"Collaboration, Displays & Mixed Reality",2007,1,1
40,Real-time Groupware,"Collaboration, Displays & Mixed Reality",2008,0,3
40,Real-time Groupware,"Collaboration, Displays & Mixed Reality",2009,0,3
40,Real-time Groupware,"Collaboration, Displays & Mixed Reality",2010,1,1
40,Real-time Groupware,"Collaboration, Displays & Mixed Reality",2012,1,1
40,Real-time Groupware,"Collaboration, Displays & Mixed Reality",2013,1,2
40,Real-time Groupware,"Collaboration, Displays & Mixed Reality",2014,0,1
40,Real-time Groupware,"Collaboration, Displays & Mixed Reality",2015,1,1
40,Real-time Groupware,"Collaboration, Displays & Mixed Reality",2016,1,2
40,Real-time Groupware,"Collaboration, Displays & Mixed Reality",2017,1,0
40,Real-time Groupware,"Collaboration, Displays & Mixed Reality",2018,0,5
40,Real-time Groupware,"Collaboration, Displays & Mixed Reality",2019,0,4
40,Real-time Groupware,"Collaboration, Displays & Mixed Reality",2020,1,5
40,Real-time Groupware,"Collaboration, Displays & Mixed Reality",2021,0,3
40,Real-time Groupware,"Collaboration, Displays & Mixed Reality",2022,0,5
40,Real-time Groupware,"Collaboration, Displays & Mixed Reality",2023,1,6
40,Real-time Groupware,"Collaboration, Displays & Mixed Reality",2024,2,8
40,Real-time Groupware,"Collaboration, Displays & Mixed Reality",2025,0,6
40,Real-time Groupware,"Collaboration, Displays & Mixed Reality",2026,1,3
41,Social VR & Presence,"Collaboration, Displays & Mixed Reality",1995,1,0
41,Social VR & Presence,"Collaboration, Displays & Mixed Reality",1996,0,1
41,Social VR & Presence,"Collaboration, Displays & Mixed Reality",1997,0,1
41,Social VR & Presence,"Collaboration, Displays & Mixed Reality",1999,0,1
41,Social VR & Presence,"Collaboration, Displays & Mixed Reality",2003,1,1
41,Social VR & Presence,"Collaboration, Displays & Mixed Reality",2006,0,1
41,Social VR & Presence,"Collaboration, Displays & Mixed Reality",2007,1,1
41,Social VR & Presence,"Collaboration, Displays & Mixed Reality",2008,0,1
41,Social VR & Presence,"Collaboration, Displays & Mixed Reality",2009,1,0
41,Social VR & Presence,"Collaboration, Displays & Mixed Reality",2010,0,3
41,Social VR & Presence,"Collaboration, Displays & Mixed Reality",2011,2,2
41,Social VR & Presence,"Collaboration, Displays & Mixed Reality",2012,0,1
41,Social VR & Presence,"Collaboration, Displays & Mixed Reality",2013,1,0
41,Social VR & Presence,"Collaboration, Displays & Mixed Reality",2014,0,2
41,Social VR & Presence,"Collaboration, Displays & Mixed Reality",2015,1,0
41,Social VR & Presence,"Collaboration, Displays & Mixed Reality",2016,1,5
41,Social VR & Presence,"Collaboration, Displays & Mixed Reality",2017,4,8
41,Social VR & Presence,"Collaboration, Displays & Mixed Reality",2018,2,7
41,Social VR & Presence,"Collaboration, Displays & Mixed Reality",2019,3,11
41,Social VR & Presence,"Collaboration, Displays & Mixed Reality",2020,6,14
41,Social VR & Presence,"Collaboration, Displays & Mixed Reality",2021,7,28
41,Social VR & Presence,"Collaboration, Displays & Mixed Reality",2022,7,40
41,Social VR & Presence,"Collaboration, Displays & Mixed Reality",2023,12,74
41,Social VR & Presence,"Collaboration, Displays & Mixed Reality",2024,11,84
41,Social VR & Presence,"Collaboration, Displays & Mixed Reality",2025,17,153
41,Social VR & Presence,"Collaboration, Displays & Mixed Reality",2026,14,122
42,Mixed Reality Rooms & Video,"Collaboration, Displays & Mixed Reality",1996,1,0
42,Mixed Reality Rooms & Video,"Collaboration, Displays & Mixed Reality",2011,1,0
42,Mixed Reality Rooms & Video,"Collaboration, Displays & Mixed Reality",2012,3,0
42,Mixed Reality Rooms & Video,"Collaboration, Displays & Mixed Reality",2013,0,2
42,Mixed Reality Rooms & Video,"Collaboration, Displays & Mixed Reality",2014,0,1
42,Mixed Reality Rooms & Video,"Collaboration, Displays & Mixed Reality",2016,2,0
42,Mixed Reality Rooms & Video,"Collaboration, Displays & Mixed Reality",2017,7,9
42,Mixed Reality Rooms & Video,"Collaboration, Displays & Mixed Reality",2018,7,6
42,Mixed Reality Rooms & Video,"Collaboration, Displays & Mixed Reality",2019,7,25
42,Mixed Reality Rooms & Video,"Collaboration, Displays & Mixed Reality",2020,3,25
42,Mixed Reality Rooms & Video,"Collaboration, Displays & Mixed Reality",2021,4,40
42,Mixed Reality Rooms & Video,"Collaboration, Displays & Mixed Reality",2022,5,49
42,Mixed Reality Rooms & Video,"Collaboration, Displays & Mixed Reality",2023,3,39
42,Mixed Reality Rooms & Video,"Collaboration, Displays & Mixed Reality",2024,1,45
42,Mixed Reality Rooms & Video,"Collaboration, Displays & Mixed Reality",2025,4,60
42,Mixed Reality Rooms & Video,"Collaboration, Displays & Mixed Reality",2026,4,42
43,Live Streaming,"Collaboration, Displays & Mixed Reality",2006,1,0
43,Live Streaming,"Collaboration, Displays & Mixed Reality",2007,2,1
43,Live Streaming,"Collaboration, Displays & Mixed Reality",2008,0,2
43,Live Streaming,"Collaboration, Displays & Mixed Reality",2009,2,3
43,Live Streaming,"Collaboration, Displays & Mixed Reality",2011,5,8
43,Live Streaming,"Collaboration, Displays & Mixed Reality",2012,2,2
43,Live Streaming,"Collaboration, Displays & Mixed Reality",2013,1,4
43,Live Streaming,"Collaboration, Displays & Mixed Reality",2014,4,10
43,Live Streaming,"Collaboration, Displays & Mixed Reality",2015,4,11
43,Live Streaming,"Collaboration, Displays & Mixed Reality",2016,2,7
43,Live Streaming,"Collaboration, Displays & Mixed Reality",2017,4,25
43,Live Streaming,"Collaboration, Displays & Mixed Reality",2018,4,22
43,Live Streaming,"Collaboration, Displays & Mixed Reality",2019,5,37
43,Live Streaming,"Collaboration, Displays & Mixed Reality",2020,3,33
43,Live Streaming,"Collaboration, Displays & Mixed Reality",2021,9,78
