sub,name,band,year,papers,cites_received
30,Authentication & Passwords,"Privacy, Security & Smart Homes",2021,13,160
30,Authentication & Passwords,"Privacy, Security & Smart Homes",2022,6,84
30,Authentication & Passwords,"Privacy, Security & Smart Homes",2023,5,69
30,Authentication & Passwords,"Privacy, Security & Smart Homes",2024,6,69
30,Authentication & Passwords,"Privacy, Security & Smart Homes",2025,5,66
30,Authentication & Passwords,"Privacy, Security & Smart Homes",2026,4,52
31,Smart-home Privacy,"Privacy, Security & Smart Homes",2002,1,0
31,Smart-home Privacy,"Privacy, Security & Smart Homes",2004,1,0
31,Smart-home Privacy,"Privacy, Security & Smart Homes",2005,1,3
31,Smart-home Privacy,"Privacy, Security & Smart Homes",2006,0,4
31,Smart-home Privacy,"Privacy, Security & Smart Homes",2007,1,2
31,Smart-home Privacy,"Privacy, Security & Smart Homes",2008,2,0
31,Smart-home Privacy,"Privacy, Security & Smart Homes",2009,1,4
31,Smart-home Privacy,"Privacy, Security & Smart Homes",2010,0,1
31,Smart-home Privacy,"Privacy, Security & Smart Homes",2011,1,4
31,Smart-home Privacy,"Privacy, Security & Smart Homes",2012,2,8
31,Smart-home Privacy,"Privacy, Security & Smart Homes",2013,0,5
31,Smart-home Privacy,"Privacy, Security & Smart Homes",2014,1,3
31,Smart-home Privacy,"Privacy, Security & Smart Homes",2015,1,11
31,Smart-home Privacy,"Privacy, Security & Smart Homes",2016,1,6
31,Smart-home Privacy,"Privacy, Security & Smart Homes",2017,2,10
31,Smart-home Privacy,"Privacy, Security & Smart Homes",2018,6,30
31,Smart-home Privacy,"Privacy, Security & Smart Homes",2019,10,43
31,Smart-home Privacy,"Privacy, Security & Smart Homes",2020,13,100
31,Smart-home Privacy,"Privacy, Security & Smart Homes",2021,16,171
31,Smart-home Privacy,"Privacy, Security & Smart Homes",2022,13,191
31,Smart-home Privacy,"Privacy, Security & Smart Homes",2023,11,234
31,Smart-home Privacy,"Privacy, Security & Smart Homes",2024,19,292
31,Smart-home Privacy,"Privacy, Security & Smart Homes",2025,16,331
31,Smart-home Privacy,"Privacy, Security & Smart Homes",2026,11,262
32,App Permissions & Policy,"Privacy, Security & Smart Homes",2001,1,0
32,App Permissions & Policy,"Privacy, Security & Smart Homes",2002,0,2
32,App Permissions & Policy,"Privacy, Security & Smart Homes",2003,0,1
32,App Permissions & Policy,"Privacy, Security & Smart Homes",2004,1,1
32,App Permissions & Policy,"Privacy, Security & Smart Homes",2006,1,2
32,App Permissions & Policy,"Privacy, Security & Smart Homes",2007,1,4
32,App Permissions & Policy,"Privacy, Security & Smart Homes",2010,2,2
32,App Permissions & Policy,"Privacy, Security & Smart Homes",2011,1,2
32,App Permissions & Policy,"Privacy, Security & Smart Homes",2012,1,2
32,App Permissions & Policy,"Privacy, Security & Smart Homes",2013,4,9
32,App Permissions & Policy,"Privacy, Security & Smart Homes",2014,2,8
32,App Permissions & Policy,"Privacy, Security & Smart Homes",2015,6,25
32,App Permissions & Policy,"Privacy, Security & Smart Homes",2016,5,20
32,App Permissions & Policy,"Privacy, Security & Smart Homes",2017,6,31
32,App Permissions & Policy,"Privacy, Security & Smart Homes",2018,10,64
32,App Permissions & Policy,"Privacy, Security & Smart Homes",2019,2,37
32,App Permissions & Policy,"Privacy, Security & Smart Homes",2020,4,45
32,App Permissions & Policy,"Privacy, Security & Smart Homes",2021,11,114
32,App Permissions & Policy,"Privacy, Security & Smart Homes",2022,10,84
32,App Permissions & Policy,"Privacy, Security & Smart Homes",2023,11,94
32,App Permissions & Policy,"Privacy, Security & Smart Homes",2024,19,184
32,App Permissions & Policy,"Privacy, Security & Smart Homes",2025,12,181
32,App Permissions & Policy,"Privacy, Security & Smart Homes",2026,12,177
33,Deceptive Advertising Patterns,"Privacy, Security & Smart Homes",2012,2,0
33,Deceptive Advertising Patterns,"Privacy, Security & Smart Homes",2013,2,1
33,Deceptive Advertising Patterns,"Privacy, Security & Smart Homes",2014,1,1
33,Deceptive Advertising Patterns,"Privacy, Security & Smart Homes",2015,1,2
33,Deceptive Advertising Patterns,"Privacy, Security & Smart Homes",2016,1,6
33,Deceptive Advertising Patterns,"Privacy, Security & Smart Homes",2017,2,7
33,Deceptive Advertising Patterns,"Privacy, Security & Smart Homes",2018,3,12
33,Deceptive Advertising Patterns,"Privacy, Security & Smart Homes",2019,2,18
33,Deceptive Advertising Patterns,"Privacy, Security & Smart Homes",2020,6,32
33,Deceptive Advertising Patterns,"Privacy, Security & Smart Homes",2021,13,93
33,Deceptive Advertising Patterns,"Privacy, Security & Smart Homes",2022,8,91
33,Deceptive Advertising Patterns,"Privacy, Security & Smart Homes",2023,16,146
33,Deceptive Advertising Patterns,"Privacy, Security & Smart Homes",2024,25,265
33,Deceptive Advertising Patterns,"Privacy, Security & Smart Homes",2025,21,337
33,Deceptive Advertising Patterns,"Privacy, Security & Smart Homes",2026,17,247
34,Location Sharing & Privacy,"Privacy, Security & Smart Homes",1983,3,0
34,Location Sharing & Privacy,"Privacy, Security & Smart Homes",1988,2,4
34,Location Sharing & Privacy,"Privacy, Security & Smart Homes",1989,0,1
34,Location Sharing & Privacy,"Privacy, Security & Smart Homes",1993,1,1
34,Location Sharing & Privacy,"Privacy, Security & Smart Homes",1998,1,1
34,Location Sharing & Privacy,"Privacy, Security & Smart Homes",2001,2,0
34,Location Sharing & Privacy,"Privacy, Security & Smart Homes",2002,1,3
34,Location Sharing & Privacy,"Privacy, Security & Smart Homes",2003,1,2
34,Location Sharing & Privacy,"Privacy, Security & Smart Homes",2004,1,3
34,Location Sharing & Privacy,"Privacy, Security & Smart Homes",2005,6,5
34,Location Sharing & Privacy,"Privacy, Security & Smart Homes",2006,5,24
34,Location Sharing & Privacy,"Privacy, Security & Smart Homes",2007,3,12
34,Location Sharing & Privacy,"Privacy, Security & Smart Homes",2008,6,13
34,Location Sharing & Privacy,"Privacy, Security & Smart Homes",2009,5,18
34,Location Sharing & Privacy,"Privacy, Security & Smart Homes",2010,7,46
34,Location Sharing & Privacy,"Privacy, Security & Smart Homes",2011,8,55
34,Location Sharing & Privacy,"Privacy, Security & Smart Homes",2012,11,50
34,Location Sharing & Privacy,"Privacy, Security & Smart Homes",2013,13,82
34,Location Sharing & Privacy,"Privacy, Security & Smart Homes",2014,11,73
34,Location Sharing & Privacy,"Privacy, Security & Smart Homes",2015,6,81
34,Location Sharing & Privacy,"Privacy, Security & Smart Homes",2016,8,58
34,Location Sharing & Privacy,"Privacy, Security & Smart Homes",2017,3,71
34,Location Sharing & Privacy,"Privacy, Security & Smart Homes",2018,7,57
34,Location Sharing & Privacy,"Privacy, Security & Smart Homes",2019,3,61
34,Location Sharing & Privacy,"Privacy, Security & Smart Homes",2020,3,56
34,Location Sharing & Privacy,"Privacy, Security & Smart Homes",2021,4,69
34,Location Sharing & Privacy,"Privacy, Security & Smart Homes",2022,4,58
34,Location Sharing & Privacy,"Privacy, Security & Smart Homes",2023,2,31
34,Location Sharing & Privacy,"Privacy, Security & Smart Homes",2024,3,44
34,Location Sharing & Privacy,"Privacy, Security & Smart Homes",2025,2,46
34,Location Sharing & Privacy,"Privacy, Security & Smart Homes",2026,2,23
35,Task Switching at Work,Mobile Life & Attention,1983,1,1
35,Task Switching at Work,Mobile Life & Attention,1985,1,0
35,Task Switching at Work,Mobile Life & Attention,1986,3,1
35,Task Switching at Work,Mobile Life & Attention,1988,3,3
35,Task Switching at Work,Mobile Life & Attention,1989,1,2
35,Task Switching at Work,Mobile Life & Attention,1990,1,2
35,Task Switching at Work,Mobile Life & Attention,1992,3,4
35,Task Switching at Work,Mobile Life & Attention,1994,0,3
35,Task Switching at Work,Mobile Life & Attention,1995,0,3
35,Task Switching at Work,Mobile Life & Attention,1997,1,4
35,Task Switching at Work,Mobile Life & Attention,1998,0,3
35,Task Switching at Work,Mobile Life & Attention,1999,2,3
35,Task Switching at Work,Mobile Life & Attention,2000,1,9
35,Task Switching at Work,Mobile Life & Attention,2001,1,8
35,Task Switching at Work,Mobile Life & Attention,2002,2,11
35,Task Switching at Work,Mobile Life & Attention,2003,1,15
35,Task Switching at Work,Mobile Life & Attention,2004,4,29
35,Task Switching at Work,Mobile Life & Attention,2005,3,30
35,Task Switching at Work,Mobile Life & Attention,2006,10,62
35,Task Switching at Work,Mobile Life & Attention,2007,6,41
35,Task Switching at Work,Mobile Life & Attention,2008,14,76
35,Task Switching at Work,Mobile Life & Attention,2009,8,70
35,Task Switching at Work,Mobile Life & Attention,2010,13,89
35,Task Switching at Work,Mobile Life & Attention,2011,10,63
35,Task Switching at Work,Mobile Life & Attention,2012,7,54
35,Task Switching at Work,Mobile Life & Attention,2013,4,51
35,Task Switching at Work,Mobile Life & Attention,2014,8,88
35,Task Switching at Work,Mobile Life & Attention,2015,6,68
35,Task Switching at Work,Mobile Life & Attention,2016,13,147
35,Task Switching at Work,Mobile Life & Attention,2017,4,94
35,Task Switching at Work,Mobile Life & Attention,2018,7,111
35,Task Switching at Work,Mobile Life & Attention,2019,7,126
35,Task Switching at Work,Mobile Life & Attention,2020,10,164
35,Task Switching at Work,Mobile Life & Attention,2021,5,113
35,Task Switching at Work,Mobile Life & Attention,2022,7,160
35,Task Switching at Work,Mobile Life & Attention,2023,11,201
35,Task Switching at Work,Mobile Life & Attention,2024,8,207
35,Task Switching at Work,Mobile Life & Attention,2025,9,203
35,Task Switching at Work,Mobile Life & Attention,2026,6,144
36,Notifications & Interruptibility,Mobile Life & Attention,2000,1,0
36,Notifications & Interruptibility,Mobile Life & Attention,2001,1,1
36,Notifications & Interruptibility,Mobile Life & Attention,2002,2,12
36,Notifications & Interruptibility,Mobile Life & Attention,2003,3,7
36,Notifications & Interruptibility,Mobile Life & Attention,2004,8,29
36,Notifications & Interruptibility,Mobile Life & Attention,2005,4,19
36,Notifications & Interruptibility,Mobile Life & Attention,2006,4,42
36,Notifications & Interruptibility,Mobile Life & Attention,2007,5,46
36,Notifications & Interruptibility,Mobile Life & Attention,2008,6,52
36,Notifications & Interruptibility,Mobile Life & Attention,2009,3,21
36,Notifications & Interruptibility,Mobile Life & Attention,2010,3,31
36,Notifications & Interruptibility,Mobile Life & Attention,2011,5,28
36,Notifications & Interruptibility,Mobile Life & Attention,2012,3,21
36,Notifications & Interruptibility,Mobile Life & Attention,2013,5,23
36,Notifications & Interruptibility,Mobile Life & Attention,2014,9,63
36,Notifications & Interruptibility,Mobile Life & Attention,2015,12,122
36,Notifications & Interruptibility,Mobile Life & Attention,2016,9,141
36,Notifications & Interruptibility,Mobile Life & Attention,2017,14,203
36,Notifications & Interruptibility,Mobile Life & Attention,2018,9,186
36,Notifications & Interruptibility,Mobile Life & Attention,2019,15,182
36,Notifications & Interruptibility,Mobile Life & Attention,2020,10,171
36,Notifications & Interruptibility,Mobile Life & Attention,2021,11,204
36,Notifications & Interruptibility,Mobile Life & Attention,2022,8,208
36,Notifications & Interruptibility,Mobile Life & Attention,2023,11,272
36,Notifications & Interruptibility,Mobile Life & Attention,2024,9,289
36,Notifications & Interruptibility,Mobile Life & Attention,2025,5,205
36,Notifications & Interruptibility,Mobile Life & Attention,2026,8,119
37,Social Network Sites at Work,Mobile Life & Attention,1998,1,0
37,Social Network Sites at Work,Mobile Life & Attention,2000,0,1
37,Social Network Sites at Work,Mobile Life & Attention,2002,5,3
37,Social Network Sites at Work,Mobile Life & Attention,2004,1,3
37,Social Network Sites at Work,Mobile Life & Attention,2006,2,6
37,Social Network Sites at Work,Mobile Life & Attention,2007,2,5
37,Social Network Sites at Work,Mobile Life & Attention,2008,14,25
37,Social Network Sites at Work,Mobile Life & Attention,2009,5,30
37,Social Network Sites at Work,Mobile Life & Attention,2010,14,63
37,Social Network Sites at Work,Mobile Life & Attention,2011,15,82
37,Social Network Sites at Work,Mobile Life & Attention,2012,14,93
37,Social Network Sites at Work,Mobile Life & Attention,2013,10,82
37,Social Network Sites at Work,Mobile Life & Attention,2014,13,107
37,Social Network Sites at Work,Mobile Life & Attention,2015,9,91
37,Social Network Sites at Work,Mobile Life & Attention,2016,6,79
37,Social Network Sites at Work,Mobile Life & Attention,2017,9,99
37,Social Network Sites at Work,Mobile Life & Attention,2018,8,75
37,Social Network Sites at Work,Mobile Life & Attention,2019,11,85
37,Social Network Sites at Work,Mobile Life & Attention,2020,4,76
37,Social Network Sites at Work,Mobile Life & Attention,2021,2,80
37,Social Network Sites at Work,Mobile Life & Attention,2022,3,72
37,Social Network Sites at Work,Mobile Life & Attention,2023,2,89
37,Social Network Sites at Work,Mobile Life & Attention,2024,3,71
37,Social Network Sites at Work,Mobile Life & Attention,2025,2,76
37,Social Network Sites at Work,Mobile Life & Attention,2026,1,39
38,Instant Messaging,Mobile Life & Attention,1986,2,0
38,Instant Messaging,Mobile Life & Attention,1988,1,1
38,Instant Messaging,Mobile Life & Attention,1989,1,0
38,Instant Messaging,Mobile Life & Attention,1990,1,2
38,Instant Messaging,Mobile Life & Attention,1992,0,1
38,Instant Messaging,Mobile Life & Attention,1994,1,1
38,Instant Messaging,Mobile Life & Attention,1996,2,4
38,Instant Messaging,Mobile Life & Attention,1997,1,1
38,Instant Messaging,Mobile Life & Attention,1999,3,0
38,Instant Messaging,Mobile Life & Attention,2000,4,23
38,Instant Messaging,Mobile Life & Attention,2001,1,3
38,Instant Messaging,Mobile Life & Attention,2002,10,39
38,Instant Messaging,Mobile Life & Attention,2003,3,15
38,Instant Messaging,Mobile Life & Attention,2004,10,57
38,Instant Messaging,Mobile Life & Attention,2005,3,35
38,Instant Messaging,Mobile Life & Attention,2006,5,56
38,Instant Messaging,Mobile Life & Attention,2007,0,11
38,Instant Messaging,Mobile Life & Attention,2008,4,33
38,Instant Messaging,Mobile Life & Attention,2009,1,17
38,Instant Messaging,Mobile Life & Attention,2010,2,29
38,Instant Messaging,Mobile Life & Attention,2011,2,24
38,Instant Messaging,Mobile Life & Attention,2012,3,28
38,Instant Messaging,Mobile Life & Attention,2013,5,20
38,Instant Messaging,Mobile Life & Attention,2014,4,27
38,Instant Messaging,Mobile Life & Attention,2015,5,46
38,Instant Messaging,Mobile Life & Attention,2016,10,38
38,Instant Messaging,Mobile Life & Attention,2017,12,93
38,Instant Messaging,Mobile Life & Attention,2018,13,83
38,Instant Messaging,Mobile Life & Attention,2019,9,117
38,Instant Messaging,Mobile Life & Attention,2020,6,87
38,Instant Messaging,Mobile Life & Attention,2021,5,102
38,Instant Messaging,Mobile Life & Attention,2022,4,137
38,Instant Messaging,Mobile Life & Attention,2023,3,99
38,Instant Messaging,Mobile Life & Attention,2024,3,103
38,Instant Messaging,Mobile Life & Attention,2025,3,106
38,Instant Messaging,Mobile Life & Attention,2026,2,47
39,Digital Self-control,Mobile Life & Attention,2007,1,0
39,Digital Self-control,Mobile Life & Attention,2013,5,3
39,Digital Self-control,Mobile Life & Attention,2014,2,20
39,Digital Self-control,Mobile Life & Attention,2015,8,47
39,Digital Self-control,Mobile Life & Attention,2016,8,58
39,Digital Self-control,Mobile Life & Attention,2017,3,59
39,Digital Self-control,Mobile Life & Attention,2018,8,86
39,Digital Self-control,Mobile Life & Attention,2019,11,137
39,Digital Self-control,Mobile Life & Attention,2020,5,74
39,Digital Self-control,Mobile Life & Attention,2021,11,174
39,Digital Self-control,Mobile Life & Attention,2022,13,197
39,Digital Self-control,Mobile Life & Attention,2023,15,255
39,Digital Self-control,Mobile Life & Attention,2024,16,273
39,Digital Self-control,Mobile Life & Attention,2025,14,321
39,Digital Self-control,Mobile Life & Attention,2026,10,254
40,Smartphone Usage Logging,Mobile Life & Attention,2000,2,0
40,Smartphone Usage Logging,Mobile Life & Attention,2001,0,1
40,Smartphone Usage Logging,Mobile Life & Attention,2002,2,4
40,Smartphone Usage Logging,Mobile Life & Attention,2003,2,1
40,Smartphone Usage Logging,Mobile Life & Attention,2004,1,8
40,Smartphone Usage Logging,Mobile Life & Attention,2005,0,3
40,Smartphone Usage Logging,Mobile Life & Attention,2006,1,6
40,Smartphone Usage Logging,Mobile Life & Attention,2007,3,5
40,Smartphone Usage Logging,Mobile Life & Attention,2008,4,16
40,Smartphone Usage Logging,Mobile Life & Attention,2009,3,9
40,Smartphone Usage Logging,Mobile Life & Attention,2010,6,11
40,Smartphone Usage Logging,Mobile Life & Attention,2011,6,18
40,Smartphone Usage Logging,Mobile Life & Attention,2012,8,21
40,Smartphone Usage Logging,Mobile Life & Attention,2013,8,34
40,Smartphone Usage Logging,Mobile Life & Attention,2014,11,34
40,Smartphone Usage Logging,Mobile Life & Attention,2015,10,70
40,Smartphone Usage Logging,Mobile Life & Attention,2016,13,92
40,Smartphone Usage Logging,Mobile Life & Attention,2017,10,97
40,Smartphone Usage Logging,Mobile Life & Attention,2018,10,94
40,Smartphone Usage Logging,Mobile Life & Attention,2019,10,98
40,Smartphone Usage Logging,Mobile Life & Attention,2020,3,68
40,Smartphone Usage Logging,Mobile Life & Attention,2021,1,64
40,Smartphone Usage Logging,Mobile Life & Attention,2022,2,46
40,Smartphone Usage Logging,Mobile Life & Attention,2023,0,49
40,Smartphone Usage Logging,Mobile Life & Attention,2024,2,45
40,Smartphone Usage Logging,Mobile Life & Attention,2025,0,46
40,Smartphone Usage Logging,Mobile Life & Attention,2026,2,27
41,Email & Peripheral Displays,Mobile Life & Attention,1982,1,0
41,Email & Peripheral Displays,Mobile Life & Attention,1983,2,1
41,Email & Peripheral Displays,Mobile Life & Attention,1985,1,1
41,Email & Peripheral Displays,Mobile Life & Attention,1986,12,6
41,Email & Peripheral Displays,Mobile Life & Attention,1988,3,5
41,Email & Peripheral Displays,Mobile Life & Attention,1989,0,2
41,Email & Peripheral Displays,Mobile Life & Attention,1990,1,8
41,Email & Peripheral Displays,Mobile Life & Attention,1992,3,8
41,Email & Peripheral Displays,Mobile Life & Attention,1993,1,1
41,Email & Peripheral Displays,Mobile Life & Attention,1994,3,9
41,Email & Peripheral Displays,Mobile Life & Attention,1995,0,1
41,Email & Peripheral Displays,Mobile Life & Attention,1996,2,7
41,Email & Peripheral Displays,Mobile Life & Attention,1997,3,8
41,Email & Peripheral Displays,Mobile Life & Attention,1998,8,11
41,Email & Peripheral Displays,Mobile Life & Attention,1999,3,5
41,Email & Peripheral Displays,Mobile Life & Attention,2000,17,34
41,Email & Peripheral Displays,Mobile Life & Attention,2001,9,25
41,Email & Peripheral Displays,Mobile Life & Attention,2002,10,51
41,Email & Peripheral Displays,Mobile Life & Attention,2003,8,42
41,Email & Peripheral Displays,Mobile Life & Attention,2004,13,73
41,Email & Peripheral Displays,Mobile Life & Attention,2005,5,34
41,Email & Peripheral Displays,Mobile Life & Attention,2006,13,83
41,Email & Peripheral Displays,Mobile Life & Attention,2007,7,32
41,Email & Peripheral Displays,Mobile Life & Attention,2008,9,52
41,Email & Peripheral Displays,Mobile Life & Attention,2009,6,47
41,Email & Peripheral Displays,Mobile Life & Attention,2010,12,62
41,Email & Peripheral Displays,Mobile Life & Attention,2011,16,89
41,Email & Peripheral Displays,Mobile Life & Attention,2012,14,63
41,Email & Peripheral Displays,Mobile Life & Attention,2013,8,71
41,Email & Peripheral Displays,Mobile Life & Attention,2014,12,77
41,Email & Peripheral Displays,Mobile Life & Attention,2015,15,70
41,Email & Peripheral Displays,Mobile Life & Attention,2016,7,106
41,Email & Peripheral Displays,Mobile Life & Attention,2017,16,102
41,Email & Peripheral Displays,Mobile Life & Attention,2018,10,100
41,Email & Peripheral Displays,Mobile Life & Attention,2019,12,109
41,Email & Peripheral Displays,Mobile Life & Attention,2020,16,138
41,Email & Peripheral Displays,Mobile Life & Attention,2021,12,123
41,Email & Peripheral Displays,Mobile Life & Attention,2022,10,146
41,Email & Peripheral Displays,Mobile Life & Attention,2023,5,123
41,Email & Peripheral Displays,Mobile Life & Attention,2024,14,141
41,Email & Peripheral Displays,Mobile Life & Attention,2025,8,149
41,Email & Peripheral Displays,Mobile Life & Attention,2026,4,64
42,Older Adults & Technology,"Ageing, Care & Automation",2001,1,0
42,Older Adults & Technology,"Ageing, Care & Automation",2002,2,1
42,Older Adults & Technology,"Ageing, Care & Automation",2003,1,2
42,Older Adults & Technology,"Ageing, Care & Automation",2004,1,0
42,Older Adults & Technology,"Ageing, Care & Automation",2005,1,2
42,Older Adults & Technology,"Ageing, Care & Automation",2006,1,10
42,Older Adults & Technology,"Ageing, Care & Automation",2007,3,6
42,Older Adults & Technology,"Ageing, Care & Automation",2008,4,15
42,Older Adults & Technology,"Ageing, Care & Automation",2009,4,8
42,Older Adults & Technology,"Ageing, Care & Automation",2010,6,18
42,Older Adults & Technology,"Ageing, Care & Automation",2011,4,9
42,Older Adults & Technology,"Ageing, Care & Automation",2012,6,15
42,Older Adults & Technology,"Ageing, Care & Automation",2013,5,21
42,Older Adults & Technology,"Ageing, Care & Automation",2014,9,33
42,Older Adults & Technology,"Ageing, Care & Automation",2015,6,29
42,Older Adults & Technology,"Ageing, Care & Automation",2016,11,54
42,Older Adults & Technology,"Ageing, Care & Automation",2017,9,85
42,Older Adults & Technology,"Ageing, Care & Automation",2018,10,81
42,Older Adults & Technology,"Ageing, Care & Automation",2019,15,130
42,Older Adults & Technology,"Ageing, Care & Automation",2020,6,93
42,Older Adults & Technology,"Ageing, Care & Automation",2021,21,212
42,Older Adults & Technology,"Ageing, Care & Automation",2022,15,203
42,Older Adults & Technology,"Ageing, Care & Automation",2023,13,226
42,Older Adults & Technology,"Ageing, Care & Automation",2024,22,314
42,Older Adults & Technology,"Ageing, Care & Automation",2025,21,448
42,Older Adults & Technology,"Ageing, Care & Automation",2026,11,257
43,Automated Driving,"Ageing, Care & Automation",2004,1,0
43,Automated Driving,"Ageing, Care & Automation",2005,1,1
43,Automated Driving,"Ageing, Care & Automation",2007,2,1
43,Automated Driving,"Ageing, Care & Automation",2008,0,1
43,Automated Driving,"Ageing, Care & Automation",2009,2,1
43,Automated Driving,"Ageing, Care & Automation",2010,2,3
43,Automated Driving,"Ageing, Care & Automation",2011,3,9
43,Automated Driving,"Ageing, Care & Automation",2012,1,2
43,Automated Driving,"Ageing, Care & Automation",2013,4,4
43,Automated Driving,"Ageing, Care & Automation",2014,5,4
43,Automated Driving,"Ageing, Care & Automation",2015,4,7
43,Automated Driving,"Ageing, Care & Automation",2016,2,3
43,Automated Driving,"Ageing, Care & Automation",2017,14,26
43,Automated Driving,"Ageing, Care & Automation",2018,8,25
43,Automated Driving,"Ageing, Care & Automation",2019,8,29
43,Automated Driving,"Ageing, Care & Automation",2020,15,41
43,Automated Driving,"Ageing, Care & Automation",2021,14,72
43,Automated Driving,"Ageing, Care & Automation",2022,10,97
43,Automated Driving,"Ageing, Care & Automation",2023,8,95
43,Automated Driving,"Ageing, Care & Automation",2024,10,99
43,Automated Driving,"Ageing, Care & Automation",2025,13,100
43,Automated Driving,"Ageing, Care & Automation",2026,9,63
44,Dementia & Ageing Care,"Ageing, Care & Automation",2005,2,0
44,Dementia & Ageing Care,"Ageing, Care & Automation",2006,1,3
44,Dementia & Ageing Care,"Ageing, Care & Automation",2007,0,2
44,Dementia & Ageing Care,"Ageing, Care & Automation",2008,3,5
44,Dementia & Ageing Care,"Ageing, Care & Automation",2009,1,2
44,Dementia & Ageing Care,"Ageing, Care & Automation",2010,2,2
44,Dementia & Ageing Care,"Ageing, Care & Automation",2011,1,1
44,Dementia & Ageing Care,"Ageing, Care & Automation",2012,5,10
44,Dementia & Ageing Care,"Ageing, Care & Automation",2013,2,12
44,Dementia & Ageing Care,"Ageing, Care & Automation",2014,3,11
44,Dementia & Ageing Care,"Ageing, Care & Automation",2015,2,12
44,Dementia & Ageing Care,"Ageing, Care & Automation",2016,4,35
44,Dementia & Ageing Care,"Ageing, Care & Automation",2017,8,48
44,Dementia & Ageing Care,"Ageing, Care & Automation",2018,6,63
44,Dementia & Ageing Care,"Ageing, Care & Automation",2019,9,105
44,Dementia & Ageing Care,"Ageing, Care & Automation",2020,13,185
44,Dementia & Ageing Care,"Ageing, Care & Automation",2021,8,126
44,Dementia & Ageing Care,"Ageing, Care & Automation",2022,18,214
44,Dementia & Ageing Care,"Ageing, Care & Automation",2023,8,118
44,Dementia & Ageing Care,"Ageing, Care & Automation",2024,15,208
44,Dementia & Ageing Care,"Ageing, Care & Automation",2025,12,259
44,Dementia & Ageing Care,"Ageing, Care & Automation",2026,11,211
45,Autonomous Vehicle Communication,"Ageing, Care & Automation",1981,3,0
45,Autonomous Vehicle Communication,"Ageing, Care & Automation",1982,7,4
45,Autonomous Vehicle Communication,"Ageing, Care & Automation",1983,10,6
45,Autonomous Vehicle Communication,"Ageing, Care & Automation",1985,6,2
45,Autonomous Vehicle Communication,"Ageing, Care & Automation",1986,16,21
45,Autonomous Vehicle Communication,"Ageing, Care & Automation",1988,5,3
45,Autonomous Vehicle Communication,"Ageing, Care & Automation",1989,6,9
45,Autonomous Vehicle Communication,"Ageing, Care & Automation",1990,8,13
45,Autonomous Vehicle Communication,"Ageing, Care & Automation",1991,6,9
45,Autonomous Vehicle Communication,"Ageing, Care & Automation",1992,8,11
45,Autonomous Vehicle Communication,"Ageing, Care & Automation",1993,1,2
45,Autonomous Vehicle Communication,"Ageing, Care & Automation",1994,6,5
45,Autonomous Vehicle Communication,"Ageing, Care & Automation",1995,14,20
45,Autonomous Vehicle Communication,"Ageing, Care & Automation",1996,8,22
45,Autonomous Vehicle Communication,"Ageing, Care & Automation",1997,16,26
45,Autonomous Vehicle Communication,"Ageing, Care & Automation",1998,8,16
45,Autonomous Vehicle Communication,"Ageing, Care & Automation",1999,3,14
45,Autonomous Vehicle Communication,"Ageing, Care & Automation",2000,7,22
45,Autonomous Vehicle Communication,"Ageing, Care & Automation",2001,4,8
45,Autonomous Vehicle Communication,"Ageing, Care & Automation",2002,3,14
45,Autonomous Vehicle Communication,"Ageing, Care & Automation",2003,6,8
45,Autonomous Vehicle Communication,"Ageing, Care & Automation",2004,5,21
45,Autonomous Vehicle Communication,"Ageing, Care & Automation",2005,8,18
45,Autonomous Vehicle Communication,"Ageing, Care & Automation",2006,6,20
45,Autonomous Vehicle Communication,"Ageing, Care & Automation",2007,5,27
45,Autonomous Vehicle Communication,"Ageing, Care & Automation",2008,4,10
45,Autonomous Vehicle Communication,"Ageing, Care & Automation",2009,10,13
45,Autonomous Vehicle Communication,"Ageing, Care & Automation",2010,7,11
45,Autonomous Vehicle Communication,"Ageing, Care & Automation",2011,7,11
45,Autonomous Vehicle Communication,"Ageing, Care & Automation",2012,5,10
45,Autonomous Vehicle Communication,"Ageing, Care & Automation",2013,4,6
45,Autonomous Vehicle Communication,"Ageing, Care & Automation",2014,1,9
45,Autonomous Vehicle Communication,"Ageing, Care & Automation",2015,1,1
45,Autonomous Vehicle Communication,"Ageing, Care & Automation",2016,3,4
45,Autonomous Vehicle Communication,"Ageing, Care & Automation",2017,0,5
45,Autonomous Vehicle Communication,"Ageing, Care & Automation",2018,5,9
45,Autonomous Vehicle Communication,"Ageing, Care & Automation",2019,8,25
45,Autonomous Vehicle Communication,"Ageing, Care & Automation",2020,9,15
45,Autonomous Vehicle Communication,"Ageing, Care & Automation",2021,11,59
45,Autonomous Vehicle Communication,"Ageing, Care & Automation",2022,5,49
45,Autonomous Vehicle Communication,"Ageing, Care & Automation",2023,9,79
45,Autonomous Vehicle Communication,"Ageing, Care & Automation",2024,10,105
45,Autonomous Vehicle Communication,"Ageing, Care & Automation",2025,11,77
45,Autonomous Vehicle Communication,"Ageing, Care & Automation",2026,6,51
46,Memory & Reminiscence,Sustainability & Everyday Living,1992,1,0
46,Memory & Reminiscence,Sustainability & Everyday Living,1994,0,1
46,Memory & Reminiscence,Sustainability & Everyday Living,1999,1,0
46,Memory & Reminiscence,Sustainability & Everyday Living,2000,3,4
46,Memory & Reminiscence,Sustainability & Everyday Living,2001,1,1
