sub,name,band,year,papers,cites_received
25,Visual Accessibility,Accessibility & Assistive Tech,2012,4,21
25,Visual Accessibility,Accessibility & Assistive Tech,2013,10,62
25,Visual Accessibility,Accessibility & Assistive Tech,2014,6,48
25,Visual Accessibility,Accessibility & Assistive Tech,2015,5,65
25,Visual Accessibility,Accessibility & Assistive Tech,2016,6,63
25,Visual Accessibility,Accessibility & Assistive Tech,2017,14,118
25,Visual Accessibility,Accessibility & Assistive Tech,2018,13,202
25,Visual Accessibility,Accessibility & Assistive Tech,2019,16,174
25,Visual Accessibility,Accessibility & Assistive Tech,2020,23,227
25,Visual Accessibility,Accessibility & Assistive Tech,2021,34,355
25,Visual Accessibility,Accessibility & Assistive Tech,2022,25,411
25,Visual Accessibility,Accessibility & Assistive Tech,2023,23,472
25,Visual Accessibility,Accessibility & Assistive Tech,2024,40,744
25,Visual Accessibility,Accessibility & Assistive Tech,2025,41,927
25,Visual Accessibility,Accessibility & Assistive Tech,2026,13,355
26,Non-visual Touch Interfaces,Accessibility & Assistive Tech,1996,2,0
26,Non-visual Touch Interfaces,Accessibility & Assistive Tech,1997,0,1
26,Non-visual Touch Interfaces,Accessibility & Assistive Tech,1998,1,3
26,Non-visual Touch Interfaces,Accessibility & Assistive Tech,2000,3,3
26,Non-visual Touch Interfaces,Accessibility & Assistive Tech,2002,0,4
26,Non-visual Touch Interfaces,Accessibility & Assistive Tech,2003,1,1
26,Non-visual Touch Interfaces,Accessibility & Assistive Tech,2004,2,5
26,Non-visual Touch Interfaces,Accessibility & Assistive Tech,2005,3,4
26,Non-visual Touch Interfaces,Accessibility & Assistive Tech,2006,4,8
26,Non-visual Touch Interfaces,Accessibility & Assistive Tech,2007,4,2
26,Non-visual Touch Interfaces,Accessibility & Assistive Tech,2008,7,9
26,Non-visual Touch Interfaces,Accessibility & Assistive Tech,2009,2,9
26,Non-visual Touch Interfaces,Accessibility & Assistive Tech,2010,10,13
26,Non-visual Touch Interfaces,Accessibility & Assistive Tech,2011,9,23
26,Non-visual Touch Interfaces,Accessibility & Assistive Tech,2012,6,14
26,Non-visual Touch Interfaces,Accessibility & Assistive Tech,2013,10,29
26,Non-visual Touch Interfaces,Accessibility & Assistive Tech,2014,12,37
26,Non-visual Touch Interfaces,Accessibility & Assistive Tech,2015,13,58
26,Non-visual Touch Interfaces,Accessibility & Assistive Tech,2016,12,60
26,Non-visual Touch Interfaces,Accessibility & Assistive Tech,2017,11,104
26,Non-visual Touch Interfaces,Accessibility & Assistive Tech,2018,14,113
26,Non-visual Touch Interfaces,Accessibility & Assistive Tech,2019,20,182
26,Non-visual Touch Interfaces,Accessibility & Assistive Tech,2020,19,191
26,Non-visual Touch Interfaces,Accessibility & Assistive Tech,2021,12,192
26,Non-visual Touch Interfaces,Accessibility & Assistive Tech,2022,17,231
26,Non-visual Touch Interfaces,Accessibility & Assistive Tech,2023,29,447
26,Non-visual Touch Interfaces,Accessibility & Assistive Tech,2024,26,376
26,Non-visual Touch Interfaces,Accessibility & Assistive Tech,2025,26,466
26,Non-visual Touch Interfaces,Accessibility & Assistive Tech,2026,5,136
27,Women's Health & Menstrual Tracking,Accessibility & Assistive Tech,2007,2,0
27,Women's Health & Menstrual Tracking,Accessibility & Assistive Tech,2008,1,2
27,Women's Health & Menstrual Tracking,Accessibility & Assistive Tech,2009,0,4
27,Women's Health & Menstrual Tracking,Accessibility & Assistive Tech,2010,3,1
27,Women's Health & Menstrual Tracking,Accessibility & Assistive Tech,2011,3,4
27,Women's Health & Menstrual Tracking,Accessibility & Assistive Tech,2012,3,12
27,Women's Health & Menstrual Tracking,Accessibility & Assistive Tech,2013,1,5
27,Women's Health & Menstrual Tracking,Accessibility & Assistive Tech,2014,2,10
27,Women's Health & Menstrual Tracking,Accessibility & Assistive Tech,2015,5,16
27,Women's Health & Menstrual Tracking,Accessibility & Assistive Tech,2016,6,26
27,Women's Health & Menstrual Tracking,Accessibility & Assistive Tech,2017,6,42
27,Women's Health & Menstrual Tracking,Accessibility & Assistive Tech,2018,8,56
27,Women's Health & Menstrual Tracking,Accessibility & Assistive Tech,2019,13,107
27,Women's Health & Menstrual Tracking,Accessibility & Assistive Tech,2020,17,211
27,Women's Health & Menstrual Tracking,Accessibility & Assistive Tech,2021,17,279
27,Women's Health & Menstrual Tracking,Accessibility & Assistive Tech,2022,17,244
27,Women's Health & Menstrual Tracking,Accessibility & Assistive Tech,2023,21,320
27,Women's Health & Menstrual Tracking,Accessibility & Assistive Tech,2024,39,549
27,Women's Health & Menstrual Tracking,Accessibility & Assistive Tech,2025,35,710
27,Women's Health & Menstrual Tracking,Accessibility & Assistive Tech,2026,35,602
28,Blind Access to VR,Accessibility & Assistive Tech,1998,1,0
28,Blind Access to VR,Accessibility & Assistive Tech,2002,1,3
28,Blind Access to VR,Accessibility & Assistive Tech,2004,0,1
28,Blind Access to VR,Accessibility & Assistive Tech,2005,0,1
28,Blind Access to VR,Accessibility & Assistive Tech,2006,1,0
28,Blind Access to VR,Accessibility & Assistive Tech,2007,1,2
28,Blind Access to VR,Accessibility & Assistive Tech,2008,6,2
28,Blind Access to VR,Accessibility & Assistive Tech,2009,3,7
28,Blind Access to VR,Accessibility & Assistive Tech,2010,2,5
28,Blind Access to VR,Accessibility & Assistive Tech,2011,2,5
28,Blind Access to VR,Accessibility & Assistive Tech,2012,1,2
28,Blind Access to VR,Accessibility & Assistive Tech,2013,4,7
28,Blind Access to VR,Accessibility & Assistive Tech,2014,4,9
28,Blind Access to VR,Accessibility & Assistive Tech,2015,3,15
28,Blind Access to VR,Accessibility & Assistive Tech,2016,3,3
28,Blind Access to VR,Accessibility & Assistive Tech,2017,8,25
28,Blind Access to VR,Accessibility & Assistive Tech,2018,8,36
28,Blind Access to VR,Accessibility & Assistive Tech,2019,11,42
28,Blind Access to VR,Accessibility & Assistive Tech,2020,9,67
28,Blind Access to VR,Accessibility & Assistive Tech,2021,11,107
28,Blind Access to VR,Accessibility & Assistive Tech,2022,5,76
28,Blind Access to VR,Accessibility & Assistive Tech,2023,11,98
28,Blind Access to VR,Accessibility & Assistive Tech,2024,14,172
28,Blind Access to VR,Accessibility & Assistive Tech,2025,24,276
28,Blind Access to VR,Accessibility & Assistive Tech,2026,6,85
29,AAC & Aphasia,Accessibility & Assistive Tech,1994,1,0
29,AAC & Aphasia,Accessibility & Assistive Tech,1997,1,1
29,AAC & Aphasia,Accessibility & Assistive Tech,2000,1,0
29,AAC & Aphasia,Accessibility & Assistive Tech,2002,1,1
29,AAC & Aphasia,Accessibility & Assistive Tech,2003,1,2
29,AAC & Aphasia,Accessibility & Assistive Tech,2004,1,0
29,AAC & Aphasia,Accessibility & Assistive Tech,2005,2,3
29,AAC & Aphasia,Accessibility & Assistive Tech,2006,1,4
29,AAC & Aphasia,Accessibility & Assistive Tech,2007,2,5
29,AAC & Aphasia,Accessibility & Assistive Tech,2008,1,5
29,AAC & Aphasia,Accessibility & Assistive Tech,2009,4,9
29,AAC & Aphasia,Accessibility & Assistive Tech,2010,5,12
29,AAC & Aphasia,Accessibility & Assistive Tech,2011,7,10
29,AAC & Aphasia,Accessibility & Assistive Tech,2012,4,13
29,AAC & Aphasia,Accessibility & Assistive Tech,2013,6,16
29,AAC & Aphasia,Accessibility & Assistive Tech,2014,3,2
29,AAC & Aphasia,Accessibility & Assistive Tech,2015,6,18
29,AAC & Aphasia,Accessibility & Assistive Tech,2016,3,21
29,AAC & Aphasia,Accessibility & Assistive Tech,2017,8,27
29,AAC & Aphasia,Accessibility & Assistive Tech,2018,8,26
29,AAC & Aphasia,Accessibility & Assistive Tech,2019,3,19
29,AAC & Aphasia,Accessibility & Assistive Tech,2020,13,84
29,AAC & Aphasia,Accessibility & Assistive Tech,2021,8,80
29,AAC & Aphasia,Accessibility & Assistive Tech,2022,6,91
29,AAC & Aphasia,Accessibility & Assistive Tech,2023,5,74
29,AAC & Aphasia,Accessibility & Assistive Tech,2024,12,150
29,AAC & Aphasia,Accessibility & Assistive Tech,2025,13,237
29,AAC & Aphasia,Accessibility & Assistive Tech,2026,6,88
30,Low-vision Accessibility,Accessibility & Assistive Tech,1981,1,0
30,Low-vision Accessibility,Accessibility & Assistive Tech,2005,2,0
30,Low-vision Accessibility,Accessibility & Assistive Tech,2006,1,1
30,Low-vision Accessibility,Accessibility & Assistive Tech,2007,3,2
30,Low-vision Accessibility,Accessibility & Assistive Tech,2008,1,0
30,Low-vision Accessibility,Accessibility & Assistive Tech,2009,3,1
30,Low-vision Accessibility,Accessibility & Assistive Tech,2010,3,5
30,Low-vision Accessibility,Accessibility & Assistive Tech,2011,1,5
30,Low-vision Accessibility,Accessibility & Assistive Tech,2012,6,8
30,Low-vision Accessibility,Accessibility & Assistive Tech,2013,1,3
30,Low-vision Accessibility,Accessibility & Assistive Tech,2014,3,9
30,Low-vision Accessibility,Accessibility & Assistive Tech,2015,4,17
30,Low-vision Accessibility,Accessibility & Assistive Tech,2016,4,23
30,Low-vision Accessibility,Accessibility & Assistive Tech,2017,4,14
30,Low-vision Accessibility,Accessibility & Assistive Tech,2018,8,30
30,Low-vision Accessibility,Accessibility & Assistive Tech,2019,14,50
30,Low-vision Accessibility,Accessibility & Assistive Tech,2020,2,25
30,Low-vision Accessibility,Accessibility & Assistive Tech,2021,9,80
30,Low-vision Accessibility,Accessibility & Assistive Tech,2022,15,118
30,Low-vision Accessibility,Accessibility & Assistive Tech,2023,12,99
30,Low-vision Accessibility,Accessibility & Assistive Tech,2024,11,115
30,Low-vision Accessibility,Accessibility & Assistive Tech,2025,18,161
30,Low-vision Accessibility,Accessibility & Assistive Tech,2026,4,51
31,Assistive Technology & Dyslexia,Accessibility & Assistive Tech,1998,1,0
31,Assistive Technology & Dyslexia,Accessibility & Assistive Tech,2002,1,0
31,Assistive Technology & Dyslexia,Accessibility & Assistive Tech,2003,1,1
31,Assistive Technology & Dyslexia,Accessibility & Assistive Tech,2005,3,0
31,Assistive Technology & Dyslexia,Accessibility & Assistive Tech,2006,1,3
31,Assistive Technology & Dyslexia,Accessibility & Assistive Tech,2007,4,8
31,Assistive Technology & Dyslexia,Accessibility & Assistive Tech,2008,2,9
31,Assistive Technology & Dyslexia,Accessibility & Assistive Tech,2009,2,9
31,Assistive Technology & Dyslexia,Accessibility & Assistive Tech,2010,0,8
31,Assistive Technology & Dyslexia,Accessibility & Assistive Tech,2011,4,7
31,Assistive Technology & Dyslexia,Accessibility & Assistive Tech,2012,2,10
31,Assistive Technology & Dyslexia,Accessibility & Assistive Tech,2013,7,11
31,Assistive Technology & Dyslexia,Accessibility & Assistive Tech,2014,9,22
31,Assistive Technology & Dyslexia,Accessibility & Assistive Tech,2015,9,38
31,Assistive Technology & Dyslexia,Accessibility & Assistive Tech,2016,12,79
31,Assistive Technology & Dyslexia,Accessibility & Assistive Tech,2017,8,66
31,Assistive Technology & Dyslexia,Accessibility & Assistive Tech,2018,6,58
31,Assistive Technology & Dyslexia,Accessibility & Assistive Tech,2019,10,112
31,Assistive Technology & Dyslexia,Accessibility & Assistive Tech,2020,10,82
31,Assistive Technology & Dyslexia,Accessibility & Assistive Tech,2021,9,128
31,Assistive Technology & Dyslexia,Accessibility & Assistive Tech,2022,14,184
31,Assistive Technology & Dyslexia,Accessibility & Assistive Tech,2023,13,183
31,Assistive Technology & Dyslexia,Accessibility & Assistive Tech,2024,9,169
31,Assistive Technology & Dyslexia,Accessibility & Assistive Tech,2025,18,278
31,Assistive Technology & Dyslexia,Accessibility & Assistive Tech,2026,9,158
32,Location Sharing & Privacy,Privacy & Security,2002,1,0
32,Location Sharing & Privacy,Privacy & Security,2004,2,0
32,Location Sharing & Privacy,Privacy & Security,2005,8,6
32,Location Sharing & Privacy,Privacy & Security,2006,9,35
32,Location Sharing & Privacy,Privacy & Security,2007,3,24
32,Location Sharing & Privacy,Privacy & Security,2008,3,37
32,Location Sharing & Privacy,Privacy & Security,2009,3,27
32,Location Sharing & Privacy,Privacy & Security,2010,8,50
32,Location Sharing & Privacy,Privacy & Security,2011,12,64
32,Location Sharing & Privacy,Privacy & Security,2012,18,76
32,Location Sharing & Privacy,Privacy & Security,2013,15,103
32,Location Sharing & Privacy,Privacy & Security,2014,12,85
32,Location Sharing & Privacy,Privacy & Security,2015,9,76
32,Location Sharing & Privacy,Privacy & Security,2016,13,83
32,Location Sharing & Privacy,Privacy & Security,2017,9,84
32,Location Sharing & Privacy,Privacy & Security,2018,2,72
32,Location Sharing & Privacy,Privacy & Security,2019,4,72
32,Location Sharing & Privacy,Privacy & Security,2020,4,60
32,Location Sharing & Privacy,Privacy & Security,2021,3,78
32,Location Sharing & Privacy,Privacy & Security,2022,1,56
32,Location Sharing & Privacy,Privacy & Security,2023,0,38
32,Location Sharing & Privacy,Privacy & Security,2024,4,58
32,Location Sharing & Privacy,Privacy & Security,2025,1,40
32,Location Sharing & Privacy,Privacy & Security,2026,1,27
33,Smart-home Privacy,Privacy & Security,2002,1,0
33,Smart-home Privacy,Privacy & Security,2005,1,1
33,Smart-home Privacy,Privacy & Security,2006,0,1
33,Smart-home Privacy,Privacy & Security,2007,1,1
33,Smart-home Privacy,Privacy & Security,2008,2,0
33,Smart-home Privacy,Privacy & Security,2009,0,3
33,Smart-home Privacy,Privacy & Security,2010,0,1
33,Smart-home Privacy,Privacy & Security,2011,1,2
33,Smart-home Privacy,Privacy & Security,2012,2,6
33,Smart-home Privacy,Privacy & Security,2013,0,5
33,Smart-home Privacy,Privacy & Security,2014,1,3
33,Smart-home Privacy,Privacy & Security,2015,1,11
33,Smart-home Privacy,Privacy & Security,2016,2,6
33,Smart-home Privacy,Privacy & Security,2017,2,9
33,Smart-home Privacy,Privacy & Security,2018,5,33
33,Smart-home Privacy,Privacy & Security,2019,8,41
33,Smart-home Privacy,Privacy & Security,2020,13,92
33,Smart-home Privacy,Privacy & Security,2021,17,175
33,Smart-home Privacy,Privacy & Security,2022,17,186
33,Smart-home Privacy,Privacy & Security,2023,14,240
33,Smart-home Privacy,Privacy & Security,2024,19,293
33,Smart-home Privacy,Privacy & Security,2025,20,344
33,Smart-home Privacy,Privacy & Security,2026,13,293
34,Dark Patterns,Privacy & Security,2009,1,0
34,Dark Patterns,Privacy & Security,2012,2,0
34,Dark Patterns,Privacy & Security,2014,3,0
34,Dark Patterns,Privacy & Security,2015,1,1
34,Dark Patterns,Privacy & Security,2016,1,3
34,Dark Patterns,Privacy & Security,2017,2,6
34,Dark Patterns,Privacy & Security,2018,3,11
34,Dark Patterns,Privacy & Security,2019,5,23
34,Dark Patterns,Privacy & Security,2020,6,40
34,Dark Patterns,Privacy & Security,2021,9,91
34,Dark Patterns,Privacy & Security,2022,8,100
34,Dark Patterns,Privacy & Security,2023,15,149
34,Dark Patterns,Privacy & Security,2024,28,289
34,Dark Patterns,Privacy & Security,2025,22,353
34,Dark Patterns,Privacy & Security,2026,19,270
35,Usable Security & Phishing,Privacy & Security,1982,1,0
35,Usable Security & Phishing,Privacy & Security,1983,4,0
35,Usable Security & Phishing,Privacy & Security,1985,1,0
35,Usable Security & Phishing,Privacy & Security,1986,2,4
35,Usable Security & Phishing,Privacy & Security,1988,4,6
35,Usable Security & Phishing,Privacy & Security,1989,2,6
35,Usable Security & Phishing,Privacy & Security,1990,3,2
35,Usable Security & Phishing,Privacy & Security,1991,4,6
35,Usable Security & Phishing,Privacy & Security,1992,7,26
35,Usable Security & Phishing,Privacy & Security,1993,1,5
35,Usable Security & Phishing,Privacy & Security,1994,5,15
35,Usable Security & Phishing,Privacy & Security,1995,2,13
35,Usable Security & Phishing,Privacy & Security,1996,5,12
35,Usable Security & Phishing,Privacy & Security,1997,4,11
35,Usable Security & Phishing,Privacy & Security,1998,2,6
35,Usable Security & Phishing,Privacy & Security,1999,1,4
35,Usable Security & Phishing,Privacy & Security,2000,3,6
35,Usable Security & Phishing,Privacy & Security,2001,3,10
35,Usable Security & Phishing,Privacy & Security,2002,2,9
35,Usable Security & Phishing,Privacy & Security,2003,7,8
35,Usable Security & Phishing,Privacy & Security,2004,5,8
35,Usable Security & Phishing,Privacy & Security,2005,9,23
35,Usable Security & Phishing,Privacy & Security,2006,17,27
35,Usable Security & Phishing,Privacy & Security,2007,11,30
35,Usable Security & Phishing,Privacy & Security,2008,17,52
35,Usable Security & Phishing,Privacy & Security,2009,15,55
35,Usable Security & Phishing,Privacy & Security,2010,14,53
35,Usable Security & Phishing,Privacy & Security,2011,24,96
35,Usable Security & Phishing,Privacy & Security,2012,16,79
35,Usable Security & Phishing,Privacy & Security,2013,24,71
35,Usable Security & Phishing,Privacy & Security,2014,21,91
35,Usable Security & Phishing,Privacy & Security,2015,26,113
35,Usable Security & Phishing,Privacy & Security,2016,27,140
35,Usable Security & Phishing,Privacy & Security,2017,27,171
35,Usable Security & Phishing,Privacy & Security,2018,41,265
35,Usable Security & Phishing,Privacy & Security,2019,33,306
35,Usable Security & Phishing,Privacy & Security,2020,29,312
35,Usable Security & Phishing,Privacy & Security,2021,39,443
35,Usable Security & Phishing,Privacy & Security,2022,27,317
35,Usable Security & Phishing,Privacy & Security,2023,45,414
35,Usable Security & Phishing,Privacy & Security,2024,39,498
35,Usable Security & Phishing,Privacy & Security,2025,48,577
35,Usable Security & Phishing,Privacy & Security,2026,44,457
36,Design Research & Art,Design Research & Practice,1986,1,0
36,Design Research & Art,Design Research & Practice,1988,1,1
36,Design Research & Art,Design Research & Practice,1989,4,2
36,Design Research & Art,Design Research & Practice,1990,2,8
36,Design Research & Art,Design Research & Practice,1991,0,2
36,Design Research & Art,Design Research & Practice,1992,2,5
36,Design Research & Art,Design Research & Practice,1994,3,2
36,Design Research & Art,Design Research & Practice,1995,2,6
36,Design Research & Art,Design Research & Practice,1996,0,4
36,Design Research & Art,Design Research & Practice,1997,2,3
36,Design Research & Art,Design Research & Practice,1998,1,0
36,Design Research & Art,Design Research & Practice,1999,3,1
36,Design Research & Art,Design Research & Practice,2000,7,11
36,Design Research & Art,Design Research & Practice,2001,1,4
36,Design Research & Art,Design Research & Practice,2002,5,11
36,Design Research & Art,Design Research & Practice,2003,2,7
36,Design Research & Art,Design Research & Practice,2004,5,20
36,Design Research & Art,Design Research & Practice,2005,3,17
36,Design Research & Art,Design Research & Practice,2006,8,51
36,Design Research & Art,Design Research & Practice,2007,11,51
36,Design Research & Art,Design Research & Practice,2008,12,101
36,Design Research & Art,Design Research & Practice,2009,7,81
36,Design Research & Art,Design Research & Practice,2010,8,110
36,Design Research & Art,Design Research & Practice,2011,9,80
36,Design Research & Art,Design Research & Practice,2012,27,174
36,Design Research & Art,Design Research & Practice,2013,15,139
36,Design Research & Art,Design Research & Practice,2014,26,261
36,Design Research & Art,Design Research & Practice,2015,17,202
36,Design Research & Art,Design Research & Practice,2016,35,340
36,Design Research & Art,Design Research & Practice,2017,35,497
36,Design Research & Art,Design Research & Practice,2018,30,529
36,Design Research & Art,Design Research & Practice,2019,47,716
36,Design Research & Art,Design Research & Practice,2020,41,770
36,Design Research & Art,Design Research & Practice,2021,36,921
36,Design Research & Art,Design Research & Practice,2022,38,963
36,Design Research & Art,Design Research & Practice,2023,37,1047
36,Design Research & Art,Design Research & Practice,2024,44,1258
36,Design Research & Art,Design Research & Practice,2025,43,1422
36,Design Research & Art,Design Research & Practice,2026,57,1509
37,Bodily Play & Spectator Experience,Design Research & Practice,1994,1,0
37,Bodily Play & Spectator Experience,Design Research & Practice,1995,1,0
37,Bodily Play & Spectator Experience,Design Research & Practice,1996,3,0
37,Bodily Play & Spectator Experience,Design Research & Practice,1997,0,3
37,Bodily Play & Spectator Experience,Design Research & Practice,1998,1,1
37,Bodily Play & Spectator Experience,Design Research & Practice,1999,1,1
37,Bodily Play & Spectator Experience,Design Research & Practice,2000,1,3
37,Bodily Play & Spectator Experience,Design Research & Practice,2001,1,1
37,Bodily Play & Spectator Experience,Design Research & Practice,2002,6,6
37,Bodily Play & Spectator Experience,Design Research & Practice,2003,3,9
37,Bodily Play & Spectator Experience,Design Research & Practice,2004,9,19
37,Bodily Play & Spectator Experience,Design Research & Practice,2005,9,27
37,Bodily Play & Spectator Experience,Design Research & Practice,2006,14,60
37,Bodily Play & Spectator Experience,Design Research & Practice,2007,14,42
37,Bodily Play & Spectator Experience,Design Research & Practice,2008,15,68
37,Bodily Play & Spectator Experience,Design Research & Practice,2009,17,74
37,Bodily Play & Spectator Experience,Design Research & Practice,2010,21,73
37,Bodily Play & Spectator Experience,Design Research & Practice,2011,19,91
37,Bodily Play & Spectator Experience,Design Research & Practice,2012,26,122
37,Bodily Play & Spectator Experience,Design Research & Practice,2013,23,132
37,Bodily Play & Spectator Experience,Design Research & Practice,2014,37,193
37,Bodily Play & Spectator Experience,Design Research & Practice,2015,35,243
37,Bodily Play & Spectator Experience,Design Research & Practice,2016,28,285
37,Bodily Play & Spectator Experience,Design Research & Practice,2017,38,393
37,Bodily Play & Spectator Experience,Design Research & Practice,2018,31,309
37,Bodily Play & Spectator Experience,Design Research & Practice,2019,38,386
37,Bodily Play & Spectator Experience,Design Research & Practice,2020,33,380
37,Bodily Play & Spectator Experience,Design Research & Practice,2021,24,476
37,Bodily Play & Spectator Experience,Design Research & Practice,2022,23,423
37,Bodily Play & Spectator Experience,Design Research & Practice,2023,18,434
37,Bodily Play & Spectator Experience,Design Research & Practice,2024,24,491
37,Bodily Play & Spectator Experience,Design Research & Practice,2025,22,411
37,Bodily Play & Spectator Experience,Design Research & Practice,2026,20,364
38,"Body, Movement & Soma Design",Design Research & Practice,1976,1,0
38,"Body, Movement & Soma Design",Design Research & Practice,1980,1,1
38,"Body, Movement & Soma Design",Design Research & Practice,1981,0,1
38,"Body, Movement & Soma Design",Design Research & Practice,1983,2,2
38,"Body, Movement & Soma Design",Design Research & Practice,1986,1,2
38,"Body, Movement & Soma Design",Design Research & Practice,1990,1,1
38,"Body, Movement & Soma Design",Design Research & Practice,1993,1,0
38,"Body, Movement & Soma Design",Design Research & Practice,1994,1,1
38,"Body, Movement & Soma Design",Design Research & Practice,1996,1,2
38,"Body, Movement & Soma Design",Design Research & Practice,1997,0,2
38,"Body, Movement & Soma Design",Design Research & Practice,1998,0,2
38,"Body, Movement & Soma Design",Design Research & Practice,1999,1,0
38,"Body, Movement & Soma Design",Design Research & Practice,2000,2,1
38,"Body, Movement & Soma Design",Design Research & Practice,2002,3,6
38,"Body, Movement & Soma Design",Design Research & Practice,2003,3,3
38,"Body, Movement & Soma Design",Design Research & Practice,2004,7,3
38,"Body, Movement & Soma Design",Design Research & Practice,2005,3,7
38,"Body, Movement & Soma Design",Design Research & Practice,2006,3,10
38,"Body, Movement & Soma Design",Design Research & Practice,2007,10,21
38,"Body, Movement & Soma Design",Design Research & Practice,2008,8,42
38,"Body, Movement & Soma Design",Design Research & Practice,2009,9,25
38,"Body, Movement & Soma Design",Design Research & Practice,2010,9,40
38,"Body, Movement & Soma Design",Design Research & Practice,2011,8,38
38,"Body, Movement & Soma Design",Design Research & Practice,2012,6,53
38,"Body, Movement & Soma Design",Design Research & Practice,2013,18,59
38,"Body, Movement & Soma Design",Design Research & Practice,2014,14,78
38,"Body, Movement & Soma Design",Design Research & Practice,2015,12,73
38,"Body, Movement & Soma Design",Design Research & Practice,2016,18,108
38,"Body, Movement & Soma Design",Design Research & Practice,2017,26,172
38,"Body, Movement & Soma Design",Design Research & Practice,2018,19,146
38,"Body, Movement & Soma Design",Design Research & Practice,2019,30,283
38,"Body, Movement & Soma Design",Design Research & Practice,2020,35,304
38,"Body, Movement & Soma Design",Design Research & Practice,2021,51,588
38,"Body, Movement & Soma Design",Design Research & Practice,2022,30,596
38,"Body, Movement & Soma Design",Design Research & Practice,2023,48,817
38,"Body, Movement & Soma Design",Design Research & Practice,2024,65,1152
38,"Body, Movement & Soma Design",Design Research & Practice,2025,54,1180
38,"Body, Movement & Soma Design",Design Research & Practice,2026,50,1152
39,Memory & Reminiscence,Design Research & Practice,1996,2,0
39,Memory & Reminiscence,Design Research & Practice,1997,2,4
39,Memory & Reminiscence,Design Research & Practice,1998,1,1
39,Memory & Reminiscence,Design Research & Practice,1999,1,4
39,Memory & Reminiscence,Design Research & Practice,2000,4,6
39,Memory & Reminiscence,Design Research & Practice,2001,4,3
39,Memory & Reminiscence,Design Research & Practice,2002,4,17
39,Memory & Reminiscence,Design Research & Practice,2003,4,18
39,Memory & Reminiscence,Design Research & Practice,2004,10,35
39,Memory & Reminiscence,Design Research & Practice,2005,6,39
39,Memory & Reminiscence,Design Research & Practice,2006,12,76
39,Memory & Reminiscence,Design Research & Practice,2007,12,72
39,Memory & Reminiscence,Design Research & Practice,2008,21,152
39,Memory & Reminiscence,Design Research & Practice,2009,21,144
39,Memory & Reminiscence,Design Research & Practice,2010,30,196
39,Memory & Reminiscence,Design Research & Practice,2011,19,155
39,Memory & Reminiscence,Design Research & Practice,2012,20,231
39,Memory & Reminiscence,Design Research & Practice,2013,15,201
39,Memory & Reminiscence,Design Research & Practice,2014,24,281
39,Memory & Reminiscence,Design Research & Practice,2015,14,246
39,Memory & Reminiscence,Design Research & Practice,2016,28,446
39,Memory & Reminiscence,Design Research & Practice,2017,17,302
39,Memory & Reminiscence,Design Research & Practice,2018,24,481
39,Memory & Reminiscence,Design Research & Practice,2019,24,484
39,Memory & Reminiscence,Design Research & Practice,2020,19,392
39,Memory & Reminiscence,Design Research & Practice,2021,17,481
39,Memory & Reminiscence,Design Research & Practice,2022,10,378
39,Memory & Reminiscence,Design Research & Practice,2023,22,637
39,Memory & Reminiscence,Design Research & Practice,2024,21,608
39,Memory & Reminiscence,Design Research & Practice,2025,31,761
39,Memory & Reminiscence,Design Research & Practice,2026,33,783
40,More-than-human Design,Design Research & Practice,1997,3,1
40,More-than-human Design,Design Research & Practice,1998,1,0
40,More-than-human Design,Design Research & Practice,2000,0,1
40,More-than-human Design,Design Research & Practice,2004,2,0
40,More-than-human Design,Design Research & Practice,2005,5,4
40,More-than-human Design,Design Research & Practice,2006,2,1
40,More-than-human Design,Design Research & Practice,2007,3,0
40,More-than-human Design,Design Research & Practice,2008,4,2
40,More-than-human Design,Design Research & Practice,2009,1,0
40,More-than-human Design,Design Research & Practice,2010,7,9
40,More-than-human Design,Design Research & Practice,2011,8,8
40,More-than-human Design,Design Research & Practice,2012,6,12
40,More-than-human Design,Design Research & Practice,2013,9,22
40,More-than-human Design,Design Research & Practice,2014,9,34
40,More-than-human Design,Design Research & Practice,2015,17,46
40,More-than-human Design,Design Research & Practice,2016,15,94
40,More-than-human Design,Design Research & Practice,2017,13,78
40,More-than-human Design,Design Research & Practice,2018,11,61
40,More-than-human Design,Design Research & Practice,2019,18,82
40,More-than-human Design,Design Research & Practice,2020,20,118
40,More-than-human Design,Design Research & Practice,2021,22,181
40,More-than-human Design,Design Research & Practice,2022,25,286
40,More-than-human Design,Design Research & Practice,2023,42,513
40,More-than-human Design,Design Research & Practice,2024,52,681
40,More-than-human Design,Design Research & Practice,2025,58,1051
40,More-than-human Design,Design Research & Practice,2026,50,857
41,Sustainable HCI,Design Research & Practice,2004,1,0
41,Sustainable HCI,Design Research & Practice,2005,4,1
41,Sustainable HCI,Design Research & Practice,2006,1,1
41,Sustainable HCI,Design Research & Practice,2007,4,5
41,Sustainable HCI,Design Research & Practice,2008,8,16
41,Sustainable HCI,Design Research & Practice,2009,11,39
41,Sustainable HCI,Design Research & Practice,2010,27,94
41,Sustainable HCI,Design Research & Practice,2011,19,129
41,Sustainable HCI,Design Research & Practice,2012,23,204
41,Sustainable HCI,Design Research & Practice,2013,30,314
41,Sustainable HCI,Design Research & Practice,2014,26,276
41,Sustainable HCI,Design Research & Practice,2015,19,219
41,Sustainable HCI,Design Research & Practice,2016,26,319
41,Sustainable HCI,Design Research & Practice,2017,19,289
